cluster,PC1,PC2,PC3,PC4,PC5,PC6,PC7
0,4.820692070516501,-0.06162748753254605,-0.3753502122437541,-0.03152593354817549,0.5687033341298001,0.033155154414827255,0.015723332597459363
1,-2.105648445034747,2.8196408842825864,0.37425918909230826,0.06410479117900497,-0.5270210185766127,-0.05087737345851787,-0.052420667326084316
2,-1.8929541880245557,-3.684169628961067,-0.1318723779783752,-0.054458186256409385,0.14664980349187126,0.03530920363158792,0.0543140380212606
