player_id,season_id,p_c0,p_c1,p_c2
28529,108,4.019190401369497e-05,8.969694728651558e-06,0.9999508384012578
30458,108,0.9999978783012483,1.7008601848305964e-06,4.208385665526261e-07
31044,108,0.00019570393366556,1.7163853964300352e-09,0.9998042943499491
28173,108,0.06306553098440512,0.9369344689396655,7.592941902993535e-11
26361,108,0.0022955181209292166,8.248166728797606e-16,0.9977044818790699
31044,108,0.0005324186762851688,2.9232148542762593e-09,0.9994675784004999
4493,108,0.999998969028088,1.0304207732360338e-06,5.511389975431033e-10
5529,108,0.9999988990524408,3.731308475346024e-08,1.063634474249504e-06
5526,108,2.5581663063844896e-05,1.0211492023190413e-12,0.999974418335915
26258,108,0.002968852220144109,0.9970311477796749,1.8097845239449823e-13
26345,108,5.804951743460861e-08,0.9999999402463673,1.704115234053014e-09
28617,108,1.5626406289341129e-09,0.999819870976029,0.00018012746133037197
28508,108,0.9919818638637338,0.007961788480730222,5.634765553599909e-05
27234,108,5.959176396436847e-05,5.110696770306839e-10,0.9999404077249661
50461,108,0.9957003050606743,2.224226887006724e-06,0.00429747071243862
45216,108,0.9893996214485188,0.010600378401300499,1.5018092658544617e-10
27904,108,0.9999999902370071,7.528026841774872e-09,2.2349659647930083e-09
36661,108,0.9999999489806763,5.0988454739285935e-08,3.086914073956122e-11
35976,108,7.537302637200301e-09,0.0006647296329287417,0.9993352628297687
35492,108,0.9975367461342511,0.0024632538458887357,1.986012273375487e-11
26351,108,3.55616684843959e-07,2.6001934592071337e-09,0.9999996417831216
28159,108,9.017684986035228e-06,0.9999884943566102,2.487958403567353e-06
31956,108,0.9999997955674345,1.7157774158386417e-07,3.285482386964174e-08
37359,108,4.0160393462836755e-07,4.967586400134875e-05,0.999949922532064
28160,108,4.0946877358815214e-05,0.9999590531207351,1.9062224372450807e-12
27953,108,1.3826038756114418e-07,1.9694615477893946e-05,0.9999801671241345
28056,108,0.09741366172620976,0.010675244923143938,0.8919110933506466
28515,108,1.7126961987954202e-06,0.9999982863127275,9.910738346653316e-10
28560,108,3.166802248762497e-10,0.9999680774496444,3.192223367543454e-05
26289,108,5.632623437196826e-07,4.2006632951666425e-05,0.9999574301047046
43552,108,3.3496907338041346e-08,0.9999980072841661,1.9592189264159377e-06
92574,108,0.0003045807826493134,0.9996842438551266,1.1175362223975673e-05
26330,108,6.704413382576884e-06,0.9999932739418541,2.1644763315730357e-08
43317,108,2.1433126111344978e-07,0.9999997851245039,5.442350331740719e-10
183000,108,0.0001530150389299124,8.2489701307231e-13,0.9998469849602453
30945,108,1.3419251556505697e-09,0.9997291353910828,0.0002708632669920449
29265,108,2.9271940878269574e-05,2.8105859822816835e-10,0.9999707277780631
27900,108,8.064655951755868e-07,0.9999991932251792,3.092256942915158e-10
26376,108,0.08058014225712587,0.9193557412527416,6.411649013271432e-05
27897,108,2.155764539351765e-06,1.0603030246007452e-05,0.9999872412052148
27888,108,1.8192970329532015e-07,9.445616199482192e-10,0.999999817125735
29413,108,0.9999175110874784,1.5358471686945053e-08,8.247355405008388e-05
34347,108,0.017715499524450257,1.6351923943751823e-12,0.9822845004739147
30726,108,1.489310749806301e-05,0.9999851068335526,5.89492384636145e-11
28766,108,0.4999370641293845,0.5000629358706001,1.552917876977061e-14
28419,108,0.011095562865286956,0.988904437134677,3.612851088966428e-14
26324,108,3.922366358343687e-05,2.728179308568882e-11,0.9999607763091348
42636,108,6.9308713364773185e-06,0.9999930691285125,1.5103215086618242e-13
30074,108,4.6447809805714523e-08,2.507204956822505e-08,0.9999999284801406
26375,108,0.9972331160840805,4.154545032650848e-05,0.002725338465593002
27153,108,0.0003548886988138432,0.9996451111677181,1.334679672446477e-10
28562,108,0.003926309209594238,0.9959331526733058,0.0001405381170999514
28558,108,0.0009377409327828037,0.9898934150938282,0.00916884397338874
28418,108,0.9999841439650115,1.585600908549222e-05,2.590318220983929e-11
27888,108,1.1880324296216154e-08,1.5657888618732019e-06,0.9999984223308137
26342,108,1.4007482847686267e-08,0.9999999311177354,5.487478164070215e-08
77115,108,1.1946505297400433e-10,0.9999246161524127,7.538372812232756e-05
28432,108,7.518674666356837e-08,0.9999986555402357,1.2692730174143655e-06
27902,108,8.01245434674638e-08,0.9999966454262128,3.274449243607287e-06
26278,108,5.164481662017503e-08,8.462353155896863e-07,0.9999991021198676
28512,108,8.091005641961153e-05,0.9999190899435412,3.899191769533406e-14
43708,108,7.105496623475127e-07,2.2149072094187914e-10,0.999999289228847
28554,108,0.9991247997019133,5.2251435226921626e-06,0.0008699751545640704
30701,108,1.8259901628604367e-08,0.6569003118533138,0.3430996698867848
26350,108,0.006552024657380878,0.9852749474885291,0.00817302785408987
44362,108,0.9999995940099582,1.6006130161359413e-07,2.4592874019230614e-07
45016,108,0.0020715983811161044,0.9979284014445984,1.7428546550769742e-10
28516,108,2.204093895095615e-06,4.5734789316559677e-10,0.999997795448757
28540,108,1.5681418014421106e-10,0.9999831425437193,1.685729946662718e-05
28530,108,4.9583929869898585e-08,0.9999999481898734,2.2261966341012025e-09
31445,108,1.4084482064076781e-06,1.1183404005451913e-10,0.9999985914399595
33097,108,0.07084253746629071,0.929157462505044,2.8665272442332064e-11
26406,108,0.004409329101672477,0.9955906708983276,1.5716763943672362e-17
26290,108,1.7530577528427408e-07,0.9999998246900935,4.1311002100343735e-12
27960,108,0.999982530029442,1.4267437851150282e-05,3.202532707067164e-06
43326,108,2.4621137222893732e-09,0.9998613360590918,0.00013866147879446192
27948,108,0.0007827494081025411,4.3200238264955145e-12,0.9992172505875776
131067,108,0.0038764147156223,2.1252462067060645e-05,0.9961023328223105
26386,108,0.9992176284827949,1.6912476024665935e-12,0.0007823715155138598
28510,108,9.708191161180134e-06,0.9999902373621053,5.4446733671587716e-08
32267,108,0.9999999918550335,9.86834174103903e-10,7.158132318606689e-09
26297,108,0.999999938182474,1.1440930745610326e-11,6.180608514759042e-08
5576,108,0.9948145688485152,0.005185431150028815,1.4560520764336573e-12
130977,108,1.632636107401165e-05,0.9999836736176485,2.127754825995282e-11
31445,108,0.999305709331699,1.1889855648814564e-14,0.0006942906682888051
29516,108,1.9950278345481645e-07,0.32461344278485216,0.6753863577123648
130976,108,0.9817887300225384,0.018211267938803517,2.0386580985935273e-09
32979,108,7.163665292556051e-07,8.524440569471242e-11,0.9999992835482263
32730,108,1.5652244957298156e-08,0.9999999800548953,4.2928598163439465e-09
30500,108,0.09303149879539398,0.9069685012046061,4.028115542543521e-18
28516,108,5.293746514717874e-08,5.246395893281878e-10,0.9999999465378953
52290,108,3.0496531069175384e-09,0.9999999967181525,2.3219419358455407e-10
43330,108,0.058498428285452764,3.377457175969487e-07,0.9415012339688297
34397,108,0.556071157290531,0.4439288426929575,1.651153842963349e-11
30457,108,0.9999236884157904,6.132320562655766e-09,7.630545188909572e-05
29267,108,1.0113164634258976e-08,0.9560693131194292,0.04393067676740626
26362,108,1.7133875973215554e-05,1.323188367122066e-11,0.9999828661107949
27891,108,1.3067046277021263e-10,0.9913496251204337,0.008650374748895722
75306,108,3.001453123664211e-07,5.854383363513826e-07,0.9999991144163514
43555,108,0.9997717083636161,7.953062941324742e-11,0.00022829155685337777
28207,108,0.9999996837612668,3.1575127531876277e-07,4.874576759203367e-10
28424,108,0.0003690234136485895,6.846857284882714e-11,0.9996309765178827
27898,108,0.6643457613310898,0.3356542385598659,1.0904403175745226e-10
26312,108,0.9996796420196903,0.00031964049757832744,7.174827315422543e-07
27959,108,0.9932121746581242,4.251323797906484e-10,0.006787824916743495
32970,108,1.2197403808047394e-06,0.9999987802593933,2.2580224796454905e-13
27902,108,0.0004369483640071879,0.9995630513349345,3.010586506274877e-10
28556,108,1.2927658388666307e-07,0.9999993419922191,5.287311971829871e-07
26341,108,0.0009080946308674141,1.0902968068686668e-14,0.9990919053691216
43327,108,1.8305237580471814e-05,0.9729566703803588,0.027025024382060513
31462,108,1.9104437666350304e-06,6.627003705714794e-11,0.9999980894899633
28524,108,0.9999999789670395,2.079845155788264e-08,2.345088011299868e-10
43622,108,8.008422856464893e-09,0.0013788324539109195,0.9986211595376662
26315,108,5.459221860238087e-10,0.9999993936821511,6.057719267775607e-07
43622,108,7.346379305935519e-09,7.118302451238287e-05,0.9999288096291085
34262,108,0.9999999540756631,1.8692493452170503e-09,4.405508752916025e-08
29517,108,0.9999999712908569,1.4117395943848019e-09,2.7297403506179655e-08
27955,108,0.5896425512806747,0.4103574487193253,1.4930691918868108e-16
43477,108,7.651250389421784e-06,0.9999771651339194,1.5183615691107223e-05
34195,108,0.3552680951254687,0.002788827019728969,0.6419430778548025
28825,108,0.9782367875950851,0.02174955527468504,1.3657130229372868e-05
26325,108,1.4174045395902146e-10,0.9995225717207644,0.0004774281374950813
26285,108,0.00016848798817812327,0.9998315086201947,3.3916272161821824e-09
5556,108,0.5475100386556464,0.45248996134435004,3.4687655306900456e-15
75536,108,0.00012113928019602081,0.999878860719802,1.9723602698818625e-15
76083,108,1.8063693924616768e-08,1.1793424265485502e-08,0.9999999701428819
29521,108,2.8072054349877696e-06,8.008459478162465e-11,0.9999971927144804
27969,108,0.0019454907592598612,0.9980545092232213,1.751864064193639e-11
36144,108,2.1660491290146567e-10,0.9998235399070784,0.0001764598763167381
44448,108,0.9998354608113778,1.6509298420940322e-07,0.00016437409563806985
131209,108,0.004482450406400328,8.742667122550172e-13,0.9955175495927255
25097,108,0.6424819672543363,0.35751803274566357,1.2089389872189177e-16
28563,108,0.5770497608341149,2.075621245456314e-09,0.42295023709026397
7363,108,6.169358413619813e-07,0.999999382685679,3.7847958964127374e-10
78286,108,1.8428985005403443e-07,0.9874155217948863,0.01258429391526365
122878,108,9.316794891253936e-05,2.9659340938547072e-12,0.9999068320481215
28157,108,0.9249763755575644,1.1476557312966706e-13,0.07502362444232062
28175,108,0.9999962192217291,3.780734625730234e-06,4.364524374528926e-11
28499,108,0.9999999884338704,7.742128834701667e-10,1.079191665598443e-08
18904,108,1.4290021308165162e-08,0.0006462689238713455,0.9993537167861072
31986,108,0.016493722732032423,2.2795515027786984e-12,0.9835062772656882
47467,108,0.999980037980615,4.796990061983682e-06,1.5165029323224695e-05
28529,235,0.001225401409530207,3.554555607332924e-09,0.9987745950359141
28172,235,0.9999138454882373,2.394352426861912e-07,8.591507652007903e-05
28173,235,0.00037753218653938076,0.999622461679951,6.133509765167971e-09
26361,235,0.9742347308314543,1.2168321220791042e-07,0.025765147485333244
36571,235,0.01763405861209998,0.9823659413879001,1.9760422661098088e-18
31044,235,1.859648398037187e-05,2.5274427970169317e-10,0.9999814032632753
34373,235,2.436350254135153e-07,0.9999997562832349,8.173964276497863e-11
5526,235,0.000530296502392756,4.661654468878772e-12,0.9994697034929456
26345,235,4.643367092477712e-09,0.9999996730477103,3.2230892261932475e-07
29078,235,1.360791485249035e-07,7.546767617040202e-07,0.9999991092440896
26258,235,0.0006818245698174953,0.9992781529000747,4.0022530108126806e-05
27234,235,0.00013549128138725124,9.00544346201822e-11,0.9998645086285582
27904,235,0.9999997776497388,2.223490129591371e-07,1.2480922647920598e-12
36353,235,0.006508856075981726,2.254384716425778e-10,0.9934911436985798
37916,235,4.905432719552815e-09,0.9999946140816091,5.381012958168226e-06
50461,235,0.9986859185743149,0.0013140814253469308,3.379055057314755e-13
28538,235,0.9759703338643337,0.024029666135665914,4.0164303787053226e-17
8295,235,4.912176460673949e-05,0.9999508781880403,4.73529621512376e-11
31956,235,0.9999909148752321,6.98847830100661e-07,8.38627693805236e-06
26351,235,4.274728247738667e-08,7.527743447558402e-09,0.9999999497249741
75536,235,2.453778794315304e-06,0.9999975462211512,5.448917967864165e-14
45016,235,0.8243132286822381,0.1756867713175867,1.7501002420839254e-13
27888,235,1.1126183832789264e-07,9.442480144543387e-11,0.9999998886437369
34347,235,0.9680947950989724,3.086478812651738e-16,0.03190520490102741
51582,235,0.017187408483444886,8.514411851911742e-15,0.9828125915165467
28419,235,0.022612266957539342,0.9773877315682796,1.4741804997213397e-09
99579,235,6.73252172785969e-08,1.556725004378086e-09,0.9999999311180577
29265,235,6.042960872876569e-07,2.2744645631043504e-11,0.999999395681168
27900,235,5.021943823247609e-05,0.9999497805617541,1.3273385930187551e-14
28512,235,1.150006789333441e-07,0.999999880259869,4.73945211343629e-09
27959,235,0.9936610830347516,3.6457131668411125e-12,0.00633891696160258
30726,235,4.038679777727353e-06,0.9999958185651913,1.427550309512542e-07
29413,235,0.9999999519057015,4.355459661898276e-08,4.539701683696864e-09
26324,235,0.043664457577591936,6.620455129887389e-10,0.9563355417603624
28424,235,4.57775845780235e-06,3.610259637256468e-12,0.999995422237932
28170,235,0.00045620167590416905,0.9995391911052337,4.60721886174372e-06
107044,235,0.298003583161185,0.7019962315289145,1.8530990080490697e-07
43622,235,2.1324851032006456e-08,1.9333636163568116e-08,0.9999999593415129
28423,235,9.037630717633753e-06,0.9999909623307512,3.853104829070719e-11
26330,235,1.0278697067902649e-07,0.999999897176282,3.674755014128199e-11
27153,235,0.0001699946635844672,0.9998300053342976,2.1179078838318314e-12
28512,235,3.753941531452131e-05,0.999962455438326,5.146359463039871e-09
276099,235,2.7177593749411433e-09,3.312153136882049e-07,0.9999996660669268
26342,235,2.687178161615475e-10,0.48101617458111656,0.5189838251501655
30074,235,3.191903299508468e-08,0.00017252119896366049,0.9998274468820032
28432,235,8.879230117478896e-07,0.999158222754733,0.0008408893222554866
32970,235,1.4358942709835259e-05,0.9999856410572345,5.553059112230053e-14
130976,235,0.5055387678453427,0.4944612321546568,6.569068274247732e-16
28417,235,3.750745855028356e-06,0.0007035766660378131,0.9992926725881071
33126,235,2.6361650160665923e-08,0.0014234499078990737,0.9985765237304506
32728,235,8.877324006313022e-08,0.9999996048053349,3.0642142513956974e-07
220794,235,0.0008434101271200921,2.4438656536650237e-15,0.9991565898728775
28562,235,2.0488682825368363e-07,0.9990529566462915,0.0009468384668804246
28558,235,0.9999999747761922,2.517204036623183e-08,5.176754812573638e-11
26278,235,2.5462568151868725e-08,8.14156111632543e-09,0.9999999663958707
275441,235,0.9999969914866297,1.0387162314842971e-08,2.9981262078534764e-06
33097,235,3.2774876647573105e-05,0.9999672174268887,7.696463777507855e-09
28530,235,0.0001986934958847085,0.999801306504115,1.8240259141043916e-16
5556,235,0.16110858188774174,0.8388914181122563,1.9399127867266756e-15
6357,235,0.0036120371446753115,4.4858528447109475e-09,0.9963879583694719
26354,235,4.857959490364075e-08,0.999999830878511,1.205418940136364e-07
28510,235,5.72759130751636e-05,0.9999427240869083,1.6431888450448712e-14
24124,235,0.9999910802851432,5.714822219023465e-10,8.91914337460709e-06
26386,235,0.9999955734536542,8.846521021508124e-12,4.426537499156329e-06
28540,235,7.19555902800707e-07,0.999999233992408,4.6451689227890484e-08
28433,235,2.171314716950923e-06,0.0012906418245852735,0.9987071868606978
28516,235,8.31779004416331e-09,5.8241391888057965e-09,0.9999999858580707
43554,235,0.03454444908127269,0.9654555509187274,2.0753047086438316e-17
32979,235,5.731849628460152e-09,9.073446181046494e-06,0.9999909208219693
32730,235,3.4710989534991375e-08,0.9999998997647099,6.552430048436966e-08
5576,235,0.009438011610881144,0.9905619883870976,2.021083005332529e-12
26385,235,0.9999397771151881,1.3423785803187997e-10,6.022275057401793e-05
29268,235,7.1519453676249094e-09,0.9999999875431493,5.304905154088546e-09
31445,235,0.9999741945685441,7.948340490594112e-15,2.580543144802771e-05
28524,235,0.999999978382349,2.0322618022011326e-08,1.2950329510534548e-09
31462,235,3.3753847326104905e-08,5.332257169183082e-10,0.9999999657129268
28825,235,0.99994840073735,4.938773755518665e-07,5.110538527448481e-05
130977,235,1.4407213333807386e-05,0.9999855927810649,5.60129614311436e-12
75306,235,1.0102979201651248e-06,8.063943251741855e-05,0.9999183502695624
43330,235,0.08803890310384287,2.0122405699246756e-09,0.9119610948839167
26375,235,0.9999998565572458,1.4331474766404995e-07,1.2800650850145954e-10
27955,235,0.0004740424105914414,0.9995259575894085,4.745614418285854e-17
30457,235,0.9999991573811087,6.983376685038345e-07,1.4428122275163944e-07
26312,235,0.9916882457522731,0.008311754245372805,2.3539915660994686e-12
27891,235,9.6583713454835e-10,0.9999732487077344,2.6750326428520854e-05
34730,235,4.0196593912797316e-07,0.9999995980081111,2.594988312342518e-11
30500,235,0.020374790375113402,0.9796252096248868,8.730541630688165e-18
43555,235,0.9997490176662274,7.3992270941067304e-09,0.0002509749345455625
28056,235,0.024404226590305427,0.00032354276691271537,0.9752722306427819
27953,235,6.03495305113224e-08,0.00011600247538917677,0.9998839371750803
43547,235,1.179395206221733e-09,0.9999998671680127,1.3165259191827198e-07
28160,235,9.322884555167968e-05,0.9999067711544328,1.5580621512754852e-14
34195,235,6.816261117720824e-05,1.420093384750638e-06,0.9999304172954382
28517,235,0.9999999736310045,8.780445016360848e-12,2.6360215069645638e-08
132486,235,0.9998799703070395,0.00012002791609926626,1.7768610766408645e-09
26341,235,2.0473208799285042e-07,2.8673946881151016e-08,0.9999997665939651
208278,235,0.9999981376998339,5.289874529941368e-13,1.862299637022837e-06
43477,235,2.538582062755536e-07,0.9999997391054442,7.0363496359422656e-09
37359,235,1.6049587222271965e-06,3.0984200908885414e-07,0.9999980851992687
43552,235,1.297490833931728e-05,0.9999869908763257,3.421533509178909e-08
30635,235,4.244830877253927e-07,0.9921027886212456,0.007896786895666327
31312,235,2.441005962013404e-09,0.9999999901563623,7.40263152664806e-09
26289,235,1.528064423586435e-05,0.00035966294026067196,0.9996250564155034
26362,235,1.0201238784339384e-06,7.186387973140889e-08,0.9999989080122419
26315,235,2.691356987279017e-08,0.9999947090135195,5.264072910596633e-06
29517,235,0.9999992168148872,2.5827483202824093e-09,7.80602364498304e-07
136926,235,2.3805352379798565e-10,0.9999999380994534,6.166249305373535e-08
43317,235,4.1499925734633616e-07,0.999999329032704,2.5596803864356876e-07
45217,235,0.0032527314531802603,0.9967472682195833,3.272364170074694e-10
27897,235,0.0003052843753278465,0.00022123377596732603,0.999473481848705
34262,235,0.9999999975921292,7.078515732578086e-10,1.7000193233010917e-09
26403,235,4.954697719006128e-09,0.9999991371505461,8.578947561766532e-07
26329,235,0.9717285254575948,4.47064207000107e-10,0.028271474095340775
