,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76
player_season_lbp_ratio,0.03420646009083951,-0.20299077042304056,0.12110379699437154,-0.13144174365986927,-0.06241078059318958,-0.015305980388024387,-0.012536487360362947,-0.026796603848957486,-0.010082068879016332,-0.17582646404087554,0.042263000417414966,0.059534743219752544,-0.011494788728485788,-0.04401910301555366,0.2021700817107293,-0.07060556673346767,0.23431685503953725,-0.026488564466330577,-0.015540661522371102,-0.09988914602011899,0.02212112639504328,-0.019122763977020757,-0.11780567254844179,-0.18749290677193786,-0.008153186176429308,0.006110594488591303,-0.027624339505014694,0.05461005847819879,0.048148099864435884,0.1305925864988873,0.1439449704095608,0.18420613596969249,0.09730969943230158,-0.08001858537772023,0.10527267694070679,-0.12293294656987755,0.08122735835670639,0.18314868855533772,-0.11810446570407176,0.19604021596147156,-0.13670555331170164,0.13622422925549013,-0.03948974819225354,-0.001669236208602369,-0.024860909559745858,-0.1690914133446861,-0.1564391668098472,-0.17691554997200604,-0.07733336110457364,0.18211836099780238,-0.16764472959833354,0.1801239595625736,-0.04810274396716462,0.14700448255736354,-0.1573672954155686,0.09472005904262866,-0.0040810295463015595,0.056643854051614304,-0.28060505863795127,0.04143175452329036,0.04751480959517099,-0.1724882859708639,-0.05295637896807557,-0.01643588787984466,-0.04774580882767664,0.18129014069986524,-0.06394640936652557,-0.21977500759544938,-0.10332711430283731,0.09450159559013355,0.025234945627748223,-0.022233814461277136,-0.00020538396968865572,-0.0051435779136338455,-0.0027993287548989084,0.00245469777893215
player_season_fhalf_lbp_90,0.16138556855374808,0.04138724247763449,0.1728438024488877,0.06625902608594036,-0.03810519243470667,0.051947373916838124,-0.05673085796472471,0.06959065478572907,0.06213056216931015,0.14216558964879472,-0.01776574697999389,-0.20002821012067765,0.12490619046810914,0.08028173980928695,0.004233792870049129,0.11490358573028636,0.05941055945113444,0.12731482539413447,-0.03865197363467539,-0.0316793312038985,-0.05984402326947434,-0.20453718753817307,-0.04291527371098386,-0.0023522417152545792,0.09648844019236126,-0.0303289960026127,0.030303758008732425,-0.0018088207712888271,-0.14519149345027976,0.014347695838294802,-0.09054598123777707,-0.003355437478948193,-0.03947575708377296,-0.0975395605372276,-0.045841053491362416,0.15719613713613576,-0.04912353559945372,0.016479873610707116,0.02960963451298365,0.0361495195900703,0.15721610203114392,0.05119929752278815,0.07517765005857333,-0.14718275577793324,-0.20060429940156188,-0.09730231692927178,-0.0474853993095954,0.07525211667625857,-0.02643438352219522,-0.029668561997789472,-0.09649814320770357,-0.006586281494996831,-0.10150095186790573,-0.14150128410183568,0.05741593626520661,-0.13006253022561415,-0.0004582111571990351,-0.10859410249939222,0.33553932273797193,0.06283466895858555,0.05501827483644203,0.06772612789697074,-0.060847926087075725,-0.17800728798806997,-0.07566278222255059,0.3715253099874396,-0.08465317866270822,-0.3598459017978806,-0.12794459896841315,0.12861962524422477,0.11460204908650114,-0.03758862559287161,0.0027767211189257558,0.010598335927104657,0.002560520952044218,0.010881783173126356
player_season_f3_lbp_90,0.1363052688003297,0.17422571633284487,0.07749444495688797,0.01350498039769431,-0.08319337113238488,-0.0033328718768355636,-0.09379649451889188,0.1105985852359384,0.002569658709384276,0.11303384401886862,-0.03919124792585416,-0.17055579278247804,0.08769366855763794,0.0619968836069956,-0.04127627917462168,0.10968993833616661,0.0004190302122373604,0.1280811691539545,-0.05383435594562079,-0.09643295019055567,0.003195629364948563,-0.16767949070104599,-0.09843802674508337,0.12516506148606113,0.14099058104617088,0.06691909399918608,-0.027838675049134648,0.03936292106882425,-0.07257340124020845,-0.05736588753479375,-0.13309157068213504,0.009915462513121837,-0.041972116977143925,-0.05457949815542424,-0.1106693313932933,0.09262269888748485,-0.016564228606294674,-0.056378012995162693,-0.009698343187651351,0.10741373375141686,0.19483754335919218,0.06887469373814717,-0.10657549725218729,-0.12606901113299174,-0.29564941956705254,0.07664084445465388,-0.043713269401579664,-0.0862388986959493,-0.1792959677499918,0.1854655504599257,0.10048836538525963,0.027230256504631803,0.16198997887568395,0.07451186346291214,-0.26000853285160463,0.05726404049456928,0.005515142077331975,0.3158485921296849,-0.26341474710816876,-0.18400769122344335,-0.14563542041976885,-0.09384212619474586,0.06081021295793461,0.12227368461161851,0.15773676651433288,-0.13024618260150045,-0.023289676500561986,0.13633673586580333,0.06664146561060225,0.0204648214043534,-0.041506206516285386,0.02137622232074275,0.005660274571696636,-0.0023395669679745767,-0.0007715024216796949,-0.006976235984535634
player_season_obv_lbp_90,0.06734809912382883,0.10136793656203814,0.19155355091955784,-0.01507732267051236,-0.06415627153964513,0.07981967369280019,-0.0925174576538009,0.08977255814836,0.1138003968210613,0.01963663792941206,0.13162536445398543,-0.006997062432226586,0.22109691387785912,-0.09595142850055781,0.06142524830085973,0.053951773081272414,0.06738756526024683,0.11501635843835578,-0.18699740250596467,-0.14008256746487185,-0.06743407347168376,-0.09060222727359649,-0.028048287771755873,-0.10507595687938898,-0.08464972852288223,0.1321151784778702,-0.03723584993140382,0.22615425351458557,0.13187763227216864,0.07212885882498139,0.3913796069953076,-0.06131734912511952,-0.13623225417070195,0.0711074824805068,0.21840767240375078,-0.09933838971871839,-0.08927558499444167,0.08510207622311765,-0.047629994301341474,0.0648783868981964,-0.041228457119158804,-0.2012904881556179,0.16879972439328522,-0.03133972469327863,0.037105273947336,0.4142373465309683,0.20536343739486868,0.04124024726006545,-0.038829400955557786,-0.041106224143347386,0.10982774625183615,-0.0476910594651727,-0.037459252131211415,0.06167336622240781,0.06434162605997357,-0.049389271973060235,0.011144660117632672,-0.014433357754270348,-0.03770788556622867,0.014976941092434554,-0.11171383064984496,0.05487400149335299,0.08622516466651017,-0.15319498344777094,-0.022730796072637546,-0.04273072097561431,0.0036914097900226164,0.014784501099313514,-0.01254637828085095,-0.013106537445247207,-0.0014709400802523972,0.0005970601106645296,-0.000549045997773957,-0.004136374599826909,-0.0033360260806045566,0.002720427099556574
player_season_forward_pass_proportion,-0.14530980638028632,0.16273900637826624,0.04338207664952218,0.15713520690000404,-0.01667367097810824,0.09529934266300376,0.0060679530809771565,0.029313684052736044,0.05107127055393673,-0.04375713620250793,-0.0036216725826381524,-0.16187317489943437,0.05302160048026691,-0.019485717394773797,0.07782800311559326,-0.08069545779585838,0.030207317208549855,0.11174978741342666,0.18441435749321491,0.05783945243336887,-0.07555024334951885,0.09027964136868943,-0.05097696074017363,-0.31167348356043034,-0.09528972001016255,-0.21378155576600735,-0.09632467892807692,0.0011708013293142486,0.06380578255277972,-0.01305888753800075,-0.06433786585025085,0.0839924142047761,0.16628148748980046,-0.016026690077458133,-0.0049477759768828955,-0.07799095669551159,0.07734763988467855,-0.08530072059725555,0.0780074652413187,-0.028902515667166694,0.009337534326126502,0.13035889473782789,-0.053564663612175295,-0.07118085140113753,0.1280784173599451,0.06789734601757254,0.011777833151655377,-0.016041547960064295,0.01250247093870524,0.04440223754121425,0.08554271547204916,-0.10736383957367318,-0.01038087575548987,-0.004287172517494192,-0.0808329236928986,-0.02560844302295734,-0.07660646982501156,0.06959277872444183,0.054651522205996034,-0.07187048905686381,-0.11629426479793742,0.06436964340471545,0.04430659502045186,-0.028889129168538516,0.038811944821630445,0.012165237746130458,-0.0295395789758224,-0.0014552602252665171,-0.03675955292677004,0.029928438095104294,0.012621316092863946,0.003109978334024129,-0.044380503461127624,0.05544517158558428,-0.044144073624997913,0.667118999518853
player_season_sideways_pass_proportion,0.10765254153954654,-0.2097781326423987,0.034046967142920166,-0.09092451741157596,0.04930059800705791,-0.04632553907714408,0.030496152072271132,-0.054121377594514075,0.0004876822109420309,0.020553850325261358,-0.00808193754160072,0.12388726429379576,-0.06639863513667421,-0.055521618775311504,-0.0754550109614016,0.08044436301179729,0.09097845957447336,-0.01516156517127723,-0.21964912250220467,-0.032170034550479495,0.11910728936980937,-0.07763420882229796,0.0005743229556865737,0.24952307294447146,0.006075738695807213,0.37523676550792373,0.1271927528231203,-0.09379083492173731,-0.20734537940084377,-0.11246971484702381,-0.027522071638705493,0.03502693125475804,-0.12126978241748684,0.052666188695750335,0.029715107531536736,0.032132358757743326,-0.043237605580480454,0.04457263064725836,-0.05249806031545841,-0.06186048013698766,-0.023359990315676267,-0.044132922095662185,0.06088471290634605,0.057971332739569253,-0.06195966750657174,-0.001736927901373777,0.02680203891091519,0.00992066820494679,0.023594414012387155,-0.04009074967018164,-0.06516891318880756,0.0705654784907621,0.03803409515666535,0.025308035166399276,0.059619152523632084,0.03311648954295859,0.05711404598495394,-0.04082806235063225,-0.04351030771644027,0.04267548651255121,0.06996189181319916,-0.05343282555579873,-0.04671844890281958,0.008743286496917798,-0.03392478806286617,-0.014134015960221388,0.022324895610873738,0.019163981450313866,0.03707542014139618,-0.03296718663074335,-0.01620281739225796,0.009092011704672168,-0.051503659198724364,0.05713775498661636,-0.04455039049892726,0.6584724784039044
player_season_backward_pass_proportion,0.08332386902633371,0.09055952097974392,-0.16036937758475278,-0.1393955235906995,-0.06521145609658115,-0.10046902139865738,-0.07520468733752365,0.04597383775458952,-0.10830703004048178,0.0455063145897405,0.017771017939026912,0.07580864721499482,0.02190883868026383,0.16236328375247616,-0.002655879200113509,0.007280283350550865,-0.24176626261267037,-0.19601182476436438,0.07402075382584496,-0.06252788282875474,-0.08817587470646285,-0.02614296110456643,0.10654168258346561,0.13464681114257127,0.196676702482789,-0.32572743666206666,-0.05679455590706813,0.17536748086270243,0.3058471165755962,0.2469827138613285,0.19454957110693266,-0.24380141452378398,-0.09550469819906324,-0.08032909343759893,-0.04931845034645986,0.10601281613332762,-0.07183865959310579,0.09180138266790198,-0.05745667274904251,0.17293354578831588,0.016908397514638046,-0.18389034736386034,-0.006519509342828689,0.03216471136403456,-0.14520678281304109,-0.14632692911822015,-0.07790609942045579,0.017341713862123215,-0.0560786971028088,0.012785993581206745,-0.04600997305332821,0.06257771965947584,-0.042382396290459604,-0.02136432071940568,0.05117397888826419,0.006492493168426903,0.02309629304863265,-0.02866260541796479,-0.021813359931442344,0.0425109962772081,0.08390974479104807,-0.026914456168886186,-0.016342250454465884,0.05354036412583553,-0.02426344973583841,-0.02229092442128565,0.015763352902876476,-0.006173155031154891,0.0017695213525272188,-0.013561834644709647,-0.00266358183612439,0.0022731284715678778,-0.029242122036074514,0.02225535320030421,-0.0158122610043273,0.32246657641308646
player_season_pressured_passing_ratio,0.08506207495165198,-0.18984918636798642,0.09176480284510205,-0.15438321773164218,-0.01567360914206697,-0.09350080190118057,0.0867584614835238,-0.04411687233214778,-0.04559911743446271,-0.10978306817853843,0.06569798705173849,0.06897789609994132,0.24587278840942978,0.07044593225392379,0.12267025929810386,-0.3083194621797899,-0.20315495962133412,0.04531917773889728,-0.025850807521614214,-0.04443345190536813,0.01655569147542415,0.037641114459157854,-0.01913591525423819,-0.0069612532635086495,0.02858785476909545,0.05751382872851857,-0.015252120607312104,-0.02663129660743936,0.0028899210398973148,-0.01046387204678452,-0.12718133714606727,-0.04817635000067769,0.017495372367799883,-0.030945895524834087,0.07595979244430202,-0.017431191044928615,0.024306738907605176,-0.04082785846055849,-0.011919005578827666,-0.004496912624222476,-0.012076554053310786,-0.04218979186125621,-0.010540718372245572,-0.013810265462684101,0.006941699831429116,-0.009173985336865668,-0.009318328036908224,0.06456236743393531,-0.10309230028988625,0.06450919717117012,0.022324893956028255,0.020415389608070496,0.06074545876669592,-0.044997253708932664,-0.016264777880995396,-0.024305109960490387,0.0024250789119269374,0.027370115402167522,0.14421640022078236,-0.09665888439419809,-0.08766081317158372,0.09626431707637312,0.07086056984664454,-0.017418131270184198,0.11258780448488527,0.027480375320188585,0.00036441183250610076,0.04143436687413105,0.02741306844838974,0.015402978495421946,0.014017894128492164,-0.06921705066212754,-0.05416506140078968,0.7181430522154476,0.010194705775899468,-0.06171547011657634
player_season_passes_pressed_ratio,0.09798425597201295,-0.13323218808049375,-0.14764606685807513,0.08875737951884513,0.07690772814454752,-0.01556635008900448,-0.003350111263516165,-0.08651063875670861,0.15195702466400307,0.0964706713023287,0.24397359228424864,-0.031889539659599175,0.14276265747528336,0.040569774025913684,0.02820019117928768,-0.030320118684322446,-0.017464585846943076,0.015458331185521229,0.047520451803666854,-0.09230650858569545,0.061249938421961005,-0.10860918884639842,-0.16202578745280105,0.08440576692221749,0.007830036323269673,-0.19486707531842098,0.04141017342316755,0.03522895410250504,-0.12254275634722267,-0.044797918442269324,0.24378215630948408,0.10929763177216317,0.013589899697152144,0.17854721558411324,-0.16233942887280686,0.15433372795729755,0.04263369763706522,0.04387379569942275,-0.08451678607699539,-0.1671504374077658,0.21949965955424763,-0.04486090272270779,-0.15012603616543696,0.32185486097973176,0.23152091942094763,0.10859538911216682,-0.1918247042529132,-0.27012651810206006,0.14806423835454033,0.2097812702327228,0.15554577259759061,0.09535517154988782,0.12425089577410948,-0.044117670477839446,0.04863862744606058,-0.04010512081590133,0.04769654242292336,0.09203322266066341,0.10218649645793862,0.03080350970810276,0.01259253345361834,-0.019471345949962172,-0.030888716898136326,-0.05944235014410963,-0.030689331691463068,0.02252604819172821,0.0072023724264554945,-0.029869036402927367,0.004788254195761482,0.011391591142522134,0.009739842079755423,-0.005662768996017193,-0.004464785180954546,0.0029384576800459,0.004423424520363852,-0.0009467430048456828
player_season_change_in_passing_ratio,0.11768861896146036,-0.06008328983029277,0.05005204356556477,-0.008612769731131275,0.08611396191683084,-0.10678728291526238,0.17501974287902233,-0.04778048681903735,-0.039589330040009196,-0.07401480444728384,0.16371385154474632,0.02673590363794169,0.3879343469344765,0.08840396415235025,0.1070364444936733,-0.39702740465722974,-0.34913825873149984,0.11443246649398542,-0.0603192199059783,-0.08551268624798766,0.010057739261349077,0.015464360209321348,0.014150040018828192,0.007485307313095813,0.0449387159442735,0.038618541399364645,-0.049484564621112434,-0.01320884493047271,-0.048943008550461575,-0.05015142349039113,-0.12639359693529512,0.015886645264059987,0.05670120374437021,-0.02846339587173812,0.034390112812901524,0.03701887157186193,0.060672303327739874,-0.179145804717179,0.04490038778396355,0.05938648670977896,0.05221981871223262,0.07992498066501308,0.143039211166197,-0.11019405752868615,-0.011148518288876131,0.02424607236375722,0.02631525574262688,-0.006307071652242022,0.05478207114246711,-0.07292528847873163,-0.0413663195155949,-0.020431368274385235,0.011393773219066698,0.06520868780408885,0.06514907991748613,0.02882078420612747,-0.02072658485664995,-0.04962642367360579,-0.10948619571429419,0.07162507896568004,0.05766007614053936,-0.10613392220852422,-0.02934987125888605,0.015415049212276547,-0.05868583597945001,-0.02063203755296883,0.003321087595618291,-0.022050912097432596,-0.0028468863455908544,-0.019135522915079993,-0.0333612386996215,0.05147502187189508,0.04052491563540399,-0.48333718766300715,-0.010426845823254965,0.043878641257759685
player_season_p_pass_length,-0.08105095365538588,0.06708924625657109,0.14219539014140434,0.013052859010109842,0.032257504106308524,0.0671158080699628,0.00021149207713747195,-0.056644241072332485,-0.019832462511850807,0.4648463653117819,0.10016318249726064,0.24472360767183307,-0.03893289134817654,-0.3182962691551672,0.14759740051015247,-0.10808667642563244,-0.006745679689938736,-0.02272281668863327,0.04374935398692461,-0.05734414939324828,-0.020204902340551778,-0.07140238295307698,0.08980824188837824,0.10499684423955923,-0.024142969499036784,-0.04663493137889069,-0.07315196280968009,-0.005236841614051496,0.02411691298303267,0.02665113541685199,-0.04046106044108655,0.024807632007250086,0.039970110269589076,-0.030849746936921087,-0.013530595509059416,0.018193065738578772,0.009390555361176086,-0.02478850137825836,0.023366917673455216,-0.03692093183982452,-0.06440476283987086,0.00022626445770848602,0.03166549575689254,-0.028409782125384263,-0.01883945440037593,-0.025558357863725498,-0.05792314001822811,-0.022038489299752412,0.009887960918440436,0.05435614218821046,-0.0901895914681774,0.05425667410402523,0.0034410909900001816,0.03210953792384931,-0.017578822018196716,0.06375809588393114,0.006683693328927102,-0.015589422064523357,0.0556190078801983,-0.07552290774042711,-0.09015396716773622,0.026589676344844715,0.03668484946601156,0.05137399219352076,-0.056008523503108115,-0.026508385684902158,-0.003304409130533592,-0.0049313081000439685,-0.0008799280130815795,0.031613714665029796,0.04080543044368028,-0.0027230870243458334,0.6524062057145511,0.05385740990712117,-0.014415253084458048,0.042745964293651906
player_season_pressured_change_in_pass_length,-0.06558312634651661,0.0390305878943032,-0.009338675840782492,-0.15111383912529627,-0.19540303615762594,-0.014891300920815127,-0.1524766886487491,0.043040103942792965,-0.015804134954288195,0.35488233504906286,0.09693749543994412,0.12047172149586566,-0.006916003583923254,-0.2940526012226889,0.3230944680027171,-0.11945002960975189,0.0347640271919096,-0.2257918366450197,0.2777363341303876,-0.01799512496963718,-0.008388044823877797,-0.13882811577506116,-0.12499049080058264,0.040160092063245056,0.05765165418447127,0.09241544950365607,-0.08612130300582031,-0.1186903984396763,0.0055535991860445055,0.007076729222475382,-0.07960120372803403,0.030991069742278873,0.03581154054753878,-0.007773805679912128,0.01163006948013906,0.027710721710238376,-0.01655409995482688,-0.05829800409935611,0.05076613213035706,-0.10340447909014631,0.08178940004751822,-0.000537317103951801,0.05584356386169101,0.010390776705510266,0.0012026510097435414,0.014496689356847944,0.07966346221379753,0.0568857209754684,-0.001868512065643424,-0.0715612247848727,0.05038691367116996,-0.04542485804293263,-0.01558423739535415,-0.01445082114101933,-0.02248575848934358,-0.0476964013863307,-0.007037656626422513,-0.007456918092818635,-0.0686749214991037,0.06955013114649199,0.06957624287625065,-0.05827633027105038,-0.02371498162868075,-0.062612847329395,0.06513842744290804,0.023086990156491585,-0.017599862330114555,0.001592838760078888,-0.005816280788515593,-0.02862684142987388,-0.034008708302296436,0.0018719102145665356,-0.5110075758643188,-0.04317983193510974,0.014238547514755706,-0.031011364357476732
player_season_obv_pass_90,-0.01196047919322418,0.22048324461793095,0.16356817136238755,0.06433786932832052,0.0065306020022504446,0.07420981836790544,-0.05444253373007194,0.07053560796160764,0.01733158307684371,-0.1636521140361853,0.02362859700770381,-0.00471216977315414,0.09175767569463494,-0.04681663335180841,0.03519807649897759,-0.07130898023838855,0.017320056961042767,-0.02770076621475947,-0.06717276668392042,0.0014584429751427208,0.048769373014116324,-0.047211178016672434,-0.0562298378093285,-0.050709153175472116,0.01136177699529275,0.1752006844841517,-0.08892329014221881,0.030895320733399012,0.14958943326826007,0.017015319266987183,0.023378906836077795,0.05285417412880378,0.04691669713258591,0.08405114829439155,-0.009248089604084436,0.06147514668876472,0.009367116739913098,-0.0772777867929148,0.1488150941133548,-0.15350630973287016,-0.07753118263935173,-0.15925897531165326,-0.043473195256313546,0.23052654038692424,-0.08122772547418919,-0.03400098751974325,-0.1671357994938211,0.00733507324410617,-0.020964455480229738,-0.15323822762029127,0.06336262284212466,0.08652193004034438,-0.009233888026613998,0.03388562663481681,-0.12934882148890373,-0.1831165994086921,0.1712294414951879,-0.026023807198082255,0.034597970488921034,-0.11097975316426235,0.1552500930757173,0.16386688867473392,-0.2599765090695796,0.5554633800022595,-0.08878239793220027,0.13926785242269635,0.06444913200689571,-0.056065491270906306,-0.0005270020725412772,0.002036115455660372,-0.03719868705675361,-0.0067695625326298185,-0.008694351954505795,-0.0015796018663381817,0.0005909662702288549,0.00043575206855774734
player_season_op_xa_90,0.1579843435249183,0.11829321047478282,0.0408378595512744,-0.052569338775418174,-0.030179114751427913,0.046203866334486414,-0.12797990890911834,0.08030488443406275,0.14498287175586375,-0.1001937569325756,0.11989473000194761,0.08553158618152365,0.029967689971913236,0.01478978646604423,0.03396112424050787,0.011227708920373267,0.037059746963876816,-0.15210734834285092,-0.06206341058435946,-0.11106470518985048,0.10325299801160964,0.25157844117250083,0.09647579041350213,0.008148374383595284,-0.2614726662133139,-0.05529420680915581,-0.07345051244576783,0.13227095648954013,-0.14268838575656234,0.03855523941187636,0.05682604152176883,-0.19211308880629432,0.05832022833917673,0.061966753544898445,-0.02381567441987438,0.12934650503314177,-0.0028894740169585383,0.04012243602232085,0.3009341426805413,-0.14460451583713882,0.024247854098788157,0.3258113225258621,0.0687181406000272,0.2089644629514928,-0.14812695374640267,-0.1267514622002579,0.3063979655775821,0.07742908069023216,0.013579001422552524,0.1847785471886202,-0.257643362154753,0.026555705572465914,0.11084407763095387,-0.02731100101274725,-0.041719099841548465,-0.08519157631385843,-0.02139058722159421,0.09310292121187407,0.05892749505493586,0.11565139430976315,-0.03950697251048477,-0.0642471197468161,0.04533364770186055,0.018942158288091517,0.05573328352016703,-0.02827741171267323,0.000859530902171543,0.009256773748998345,0.046545426702714415,0.006499738535677608,0.029063863142949856,0.0066838932535058584,-0.0022614823053171062,0.0006291217809870665,-0.0042099391668621615,-0.0010606587083702435
player_season_carries_90,0.13639401183247982,-0.08923604942943911,0.18200888366310766,-0.08486012907922934,-0.17684287398720314,-0.031824092760107565,-0.021386057062834325,-0.02603567948395545,-0.0323641978195284,0.052033559264506896,-0.15795833642267165,0.00428986330043038,-0.033757690416251596,0.12782769578863584,0.0035708950563312913,-0.037654504386093635,-0.010554622307960546,0.06112400591281994,0.11547058860938611,0.05606060583041195,-0.1345708041124191,-0.03931270337989429,0.014368614735401408,0.05945238510991427,-0.03651784125246395,-0.035777311344443855,0.22250964806474544,-0.11154391961371377,0.0032673779963424687,0.07361351099613177,-0.03608654704514584,-0.13336329856813806,-0.02894965212765188,-0.031785095832055854,-0.00575085645131973,0.012414899497264778,0.036265583427239394,0.09661207683830317,0.07769832107274346,-0.04082229097471314,0.03756698862723497,0.014655528669657497,-0.024304382308427918,0.22049550678536683,0.07941648902364942,0.06210574715949773,0.10007687895707709,-0.01592859716515642,0.10965073502607428,-0.06619098295781148,0.13254574527414298,-0.21754325239874484,0.2527994705760762,0.16096272978581766,-0.04084441360035679,0.06082423205570379,-0.20826385422252464,-0.1804000399298965,-0.15254715519692602,-0.011246343466655234,-0.1397804462808655,0.0060734444840029045,0.11066363549460193,0.21792721236359924,-0.24845556595785473,-0.08401247209645432,0.0682686553181305,-0.13755227239338136,-0.19414976021487315,0.29115530223780367,0.23913844597070938,-0.019909579089286478,-0.003450912439982969,-0.0039802660875893695,0.0051315494962452905,-0.002288275674811227
player_season_carry_length,0.11739568055171308,0.05845603165174489,-0.06893657441417127,0.11820592935732387,-0.1500903139940495,-0.1332842751875674,0.23491138904266792,-0.14950188631298647,0.12852494745431445,0.052130727260209245,-0.04824551905192732,0.1169105113037579,-0.05115859816373336,-0.10024086060695872,-0.03298000339514545,-0.04484702938269092,-0.0005333619588114152,-0.07468998486494058,-0.1353340508190616,-0.026198503722778932,0.10657418135582034,0.023345542879722667,-0.2033723354945488,0.03082574736593623,-0.009331289429195193,-0.22689941134342184,0.17388620485083356,0.08826741418621997,0.16915440645762472,-0.21500541648701282,-0.027504246136311278,0.16743859142435466,0.013134923214459599,0.1249409622287819,0.3604763423918672,-0.2099880288561126,-0.294688983111373,-0.02734312593666377,-0.037428334390810336,0.05962429344549212,0.24219270718966734,0.10285790547933836,-0.07399656306601995,0.1283212071312719,-0.23092974255369705,-0.06368805731893906,-0.03479621697669616,0.036234705238593345,0.002811380076388953,-0.08884297795542301,-0.073241423609685,-0.15702163293001195,-0.0694314707148895,-0.07334116405572363,-0.07846894169349833,-0.07613612629725452,-0.13002216205357914,-0.006442989328311222,-0.01457451826560996,-0.00040166341389831495,-0.020084142559891868,0.09194603369905131,0.015570772910287259,0.030595491700582466,-0.008447475255921488,0.017629028477647107,0.037912902388088435,0.004456349638356311,-0.002494450618365035,-0.02002789302909419,-0.015615706568884669,-0.0025664433275512377,0.0015554577729870508,-0.0015812819342610595,-0.00023032179499100566,0.0016990212302744612
player_season_carry_ratio,-0.12134326008302761,-0.09969384390621777,0.2021272449752271,-0.15225920341519425,0.08318972730235508,0.15132225981535816,-0.07202259964326871,0.04586620093115842,-0.04303801344470983,0.019610619995411114,-0.04667266376588221,-0.04857952467510468,0.04547101602628184,0.048632857422220455,-0.026594111633322204,0.03861962250600748,-0.04843321167517031,-0.04327142545259846,0.06917901390365555,0.015952067971887356,-0.02584079589361546,0.13829146294464328,-0.01936845191084474,0.07499529110258948,0.033128665167005834,-0.06225830853927029,0.07586602770826584,0.003738471073532243,0.007129069793431503,-0.08741759003414867,-0.021339660661767637,0.053621609413044086,-0.13467847642274167,-0.14348277010109017,0.03853067511211531,0.06647334506558839,-0.018489627548543754,-0.0428849390119104,0.06496663921463378,0.003099640908204318,0.11871724242131224,-0.030991272320136414,-0.12335565058780834,0.11948395803179006,0.05065740833310631,0.08316174078878766,0.03186662581786152,-0.029129745838877192,-0.006208578048015945,0.14269119884838236,-0.08449763310019381,-0.2578494800268407,-0.1768977202833591,0.048592469449187284,-0.038678378419055644,-0.004832718715655465,0.041696115785906526,-0.03980442354189342,-0.04564518236022366,-0.027483245350209573,-0.08097627931187208,-0.14642244307430646,0.19252638039752176,0.07494797576305397,-0.3346000618165744,0.21810858100194197,-0.053823450443108156,-0.09570466000517094,0.18737979945076072,-0.32545177242456685,-0.42073824805494836,0.0030292836834879544,0.011557730333539993,0.0316150240765217,0.014049879800437764,-0.003954567481584653
player_season_dribbles_90,0.1496272803220833,0.04774904507636783,-0.016616051887492062,0.11829798846203662,-0.18504788807911587,-0.15759000151790936,0.16244253653737523,-0.08656171241889715,0.0896200189228935,-0.04972441650161849,-0.16077834233009441,0.11025174041010358,0.026136035232981414,-0.1442001257400785,-0.17353477130346967,0.016878103023361648,-0.00460475005398181,0.05724910224672079,0.1415706018248398,-0.21272581151347641,-0.011823629517582132,-0.0805922094829852,-0.06731936852231762,-0.11877481553490497,-0.01681385311611507,0.055964704748601296,-0.006591191962586514,-0.08386253555015521,-0.12534803471179698,0.1680440856861359,-0.012225685441044354,-0.12355705836817993,-0.10854469278395877,-0.10108346126859309,-0.06188263798367824,0.05240457539511842,0.04692742162318958,-0.17077026873125828,0.1333941277711333,-0.02581810883596887,-0.04218653672706353,-0.1372673642232369,-0.14562404303674314,0.057544645563748775,0.11071928274431007,0.07150417142651251,-0.08227036999052417,-0.02776814347899831,-0.13859737270726533,0.21763801549500955,-0.20410982564474972,-0.24979585468990448,-0.2535504719233509,0.07481704919161358,0.017519128311215836,0.09702154945429534,0.20032985062729036,-0.054243727730529226,-0.08477909823266683,0.2546431748054618,-0.10162430899753847,0.150799238184978,-0.16481753940757354,-0.014221974583691382,0.13434704607334155,-0.0859938893116778,0.003484885320903214,-0.03507773007674288,-0.03414511365866277,-0.03995293285247049,0.008248642511736848,0.0024523544563114785,0.010137142395176907,0.00680921630462007,-0.009434601005638695,0.0004114501688507327
