player_id,player_name,team_name,season_id,season_name,primary_position,secondary_position,player_season_minutes,PC1,PC2,PC3,PC4,PC5,PC6,PC7,cluster
36342,Gonzalo Nápoli Soria,León,281,2023/2024,Left Centre Midfielder,Left Defensive Midfielder,671.15,3.21198061920264,-0.7594491821410642,-2.1973921867805024,-1.94784928083015,-1.9583633623917398,0.10668654530871824,-0.424415518924413,0
27904,Fernando Gorriarán Fontes,Tigres UANL,281,2023/2024,Right Defensive Midfielder,Right Centre Midfielder,3287.35,5.912609201501938,-0.8368464411196641,0.22802400611811502,-1.2888796370636557,-0.6958548205079699,-0.4801626019855989,-3.4069379354729232,0
36353,Vicente Poggi Sassi,Necaxa,281,2023/2024,Left Defensive Midfielder,Right Defensive Midfielder,582.51666,-0.7743812080001938,-1.7426310192112193,5.5687503848773545,4.943959593238344,-2.9016625432567094,1.067227209715363,0.9879793735998402,1
26351,Celso Fabián Ortiz Gamarra,Pachuca,281,2023/2024,Centre Defensive Midfielder,Left Defensive Midfielder,580.31665,-2.8638672779561305,1.6519855742616845,2.6556058722594678,2.889501074092389,-1.7196859270106246,0.7091549715915695,1.028510197771379,1
31956,Richard Rafael Sánchez Guerrero,América,281,2023/2024,Right Defensive Midfielder,Left Defensive Midfielder,2006.9167,6.1796639175468675,7.902362069447296,-1.7597026560200433,-1.088221820889811,1.4337452800161343,-1.4933608587762874,-1.5175435955888095,0
26289,Javier Güemez López,Atlético San Luis,281,2023/2024,Left Defensive Midfielder,Left Centre Midfielder,3633.083,0.5860421380887678,3.9343907992799023,-2.6453933040491004,-0.2069522178275871,1.3826014351794782,2.0799389207404664,-2.3582948832564106,1
28056,Juan David Castro Ruiz,Atlético San Luis,281,2023/2024,Right Centre Midfielder,Right Defensive Midfielder,712.6167,0.3592057415929003,-1.846125053316011,-2.9153283437021025,-6.715923356983549,0.2474155295221067,1.3297000203837999,3.2092324989919856,0
30701,José Joaquín Esquivel Martínez,Mazatlán,281,2023/2024,Right Centre Midfielder,Left Defensive Midfielder,1024.7333,-3.5378807311191256,-5.095721328781184,-0.31312147557458736,-3.0121908400323054,1.1713027452278229,-3.540034869960959,0.044266386292850055,2
75306,Sergio Adrián Flores Reyes,Mazatlán,281,2023/2024,Centre Defensive Midfielder,Right Defensive Midfielder,2139.8835,-3.319877778315947,2.757475882978323,1.637093548676075,1.2392521036309234,1.1967858055356513,-1.2413210027894845,0.08836639779223036,1
183000,Santiago Trigos Nava,Pumas UNAM,281,2023/2024,Left Defensive Midfielder,Right Defensive Midfielder,957.85004,-3.1735031801165134,-0.6132521085160686,1.9445142707535445,1.8186124755657926,0.7690813726649816,1.5474235254115078,0.00539721579059223,1
275441,Rodrigo López Quiñones,Pumas UNAM,281,2023/2024,Right Defensive Midfielder,Right Wing,1231.8333,1.1947523698135927,-1.6425699130617244,-1.50786312896022,-1.4620323990868875,-2.6250948314044438,1.5131015895891882,0.9929286533925814,0
27897,Ulises Rivas Gilio,Pumas UNAM,281,2023/2024,Right Defensive Midfielder,Right Centre Midfielder,3325.134,-2.3179828520293744,-4.634121672238907,-1.890737909243273,-1.6667150514124205,2.297664844133607,-1.4935991564553388,0.607511236255417,2
28802,Kevin Castañeda Vargas,Tijuana,281,2023/2024,Left Centre Midfielder,Left Defensive Midfielder,1588.5667,9.052035906991353,1.1551572892660265,-0.5106949842082372,1.082920097921901,1.048120170681778,1.040430592092791,-2.0571490673784214,0
275687,Iván Oswaldo Tona Olmeda,Tijuana,281,2023/2024,Right Defensive Midfielder,Right Centre Midfielder,569.7833,0.888993520031547,1.6936754440744568,2.027795382720692,1.7116984027257507,-2.460302574295916,4.647859678133518,0.4320173593421703,0
28424,Edgar Zaldivar Valverde,Atlas,281,2023/2024,Left Defensive Midfielder,Right Centre Midfielder,1048.4333,-1.1702664294535599,-0.7630513202951089,2.593306056540842,-0.8410800919688537,1.0289289231139294,0.6376141801468104,-0.9875373343922175,1
26324,Aldo Paul Rocha González,Atlas,281,2023/2024,Centre Defensive Midfielder,Right Defensive Midfielder,2641.3333,-0.9655583798205025,3.01667973688947,-1.6336080106343178,-1.4807643318622592,1.6679597435826015,0.6071098388602663,0.15538880841230196,1
29265,Alan Jhosué Cervantes Martín del Campo,Santos Laguna,281,2023/2024,Right Defensive Midfielder,Right Centre Midfielder,3159.2336,-2.787773265389502,0.06951789447065618,-0.07545522366398814,-2.965035389027045,-1.6256606375252693,0.6654211068590564,0.3944327673891333,2
99579,Salvador Mariscal,Santos Laguna,281,2023/2024,Centre Defensive Midfielder,Left Defensive Midfielder,666.5166,-6.565403107689529,-0.17035196124813792,-1.0267030987230936,-1.500342776259779,-0.4382794811530416,-0.09517623911085162,-0.5439777031575147,2
37591,Aldo López Vargas,Santos Laguna,281,2023/2024,Left Defensive Midfielder,Right Defensive Midfielder,1825.5831,-2.9037081472246533,-1.3766145586489789,0.908683421487979,-3.068101942552765,0.40594817062783756,-0.37879859834824814,0.4925454158869856,2
27959,Juan Pablo Vigón Cham,Tigres UANL,281,2023/2024,Right Defensive Midfielder,Right Centre Midfielder,1695.9667,3.4944570357278772,-3.3056867190024675,1.9085117211019371,-2.067972841014187,3.4316293384821734,-2.678524818750933,0.2543711306135549,0
