,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75
player_season_lbp_ratio,-0.05627712508907959,0.17950488528221278,0.10638631654506685,-0.18436529897620219,0.03380010292788771,-0.06077596121591877,0.025161181726926843,0.013306180672398221,0.038845171126705116,0.06409774589110645,-0.14855923859737225,-0.050036758235860686,0.09784022819556482,-0.0037151808079545767,0.11896676993739552,0.010047638174289088,-0.20077275031101055,-0.0690771229977997,-0.08164404294148506,0.17186906506431152,0.16388253660006968,-0.14044665456716732,-0.045748675375361314,0.08902010888762668,0.018201315507060698,0.05181938477446381,0.21171394228502044,0.18014686298955435,0.028031642686305536,0.10810289143632205,-0.051213905440733204,0.03534981464972729,0.18126346282899988,0.09758994116449896,0.20929457532238227,0.2761305790290068,-0.0025065480769285303,-0.008161363819110284,-0.22855505542204238,0.17440851590214132,0.12323796678411214,0.12281015502008277,-0.0067088121437566955,-0.17473628605388838,-0.009548134495820582,0.12153824965367781,0.1157191867787478,0.07155515879859783,-0.0692296552319539,0.1194545610389425,0.2096675663968554,-0.07849887599253973,0.06347153795674593,-0.008750834092344131,-0.18386609956237704,0.03512090407608321,0.1228927349510961,0.06995459071739633,-0.23925946532235237,-0.14126093983882484,-0.0016015052668062104,-0.09349930484664239,0.014048742882371349,0.06200922913730164,0.024045581600029644,-0.08794193460561613,0.14133533148974142,0.0919985382820896,0.11967957311649755,-0.12514295459009056,-0.01360704183060277,-0.017861797595536535,-0.00033439917790889506,-0.009994435451339878,-0.008112077841185311
player_season_fhalf_lbp_90,0.16039498252681572,0.1613858207246796,0.00990614724220071,0.06859745620318573,0.051821616616691324,0.04489247922504819,-0.14080705659581114,-0.07619309842316313,0.09254071895449137,-0.09596974545805818,0.03502522375981587,-0.013653979368947498,0.05124254252745866,-0.08293329292616994,-0.0779270751366562,0.11144386218829067,-0.053912324249062116,-0.03187837281749064,0.02890440662014515,-0.09871630403268647,-0.12578198810580826,-0.11460654606437222,0.06776059381877376,0.06098717392336059,-0.12372689264635336,-0.04520329533517021,-0.021217575302853012,0.11993047934808268,0.06485060031934806,-0.07819029716155217,-0.042322156690742095,-0.06251253208978982,-0.031062996639027923,0.08189945250649273,-0.151506014638331,-0.11255021035534904,-0.040468011432401294,-0.0484053631424288,0.01771367583083633,-0.06329057670710647,-0.05932481814501851,-0.19389509110064146,-0.025319696067148845,-0.021652083552201745,0.011218598421977255,-0.04002262735052441,0.0060108501466111,0.0016414364866804247,0.01663098162404681,0.013607622395646132,0.2042971861618355,-0.17823162691798683,-0.020546633293380245,-0.05875991028960071,0.09528315354928013,0.0024713620351644316,-0.21784931815566919,-0.30979453661746753,0.02672019307361581,-0.04295414070110384,-0.20074319204180077,0.0827168065495309,-0.1269182589090543,-0.0610144391060205,-0.17943782067465247,-0.17335986552084406,0.40012832450418456,0.2611492675230887,0.14642366760009068,-0.23781676395169862,0.032481963343652005,-0.0015955548438033665,-0.005106663229107716,-0.021441341741034348,-0.019229313965005844
player_season_f3_lbp_90,0.20680216581230668,0.05611932286518466,-0.010222339413187818,0.003917888640663954,0.03420947864858709,0.02530151402820363,-0.11278435212768045,-0.05387930259340035,0.07558421897146726,-0.0674042554018996,0.061442249667186005,-0.011860624674022444,-0.006234615851371979,-0.1164445724887258,-0.039483166158178845,0.09714747192857195,-0.07671263675821617,-0.008940908288725138,0.052009060693491656,-0.08529891253196116,-0.11425222310786153,-0.038340629321992344,0.09102402934960226,0.10737454258672115,-0.137591046585264,0.040236387337407795,-0.0781323883493712,-0.1003075256074439,0.07742363094851484,-0.10618068789680167,-0.031858857280329174,0.002007138071826167,-0.014634595689469128,0.026375758196419602,-0.07694348854758205,-0.0016730206257115701,-0.011786578507484761,-0.040974866578608174,-0.07315475224289274,-0.03181401244157456,-0.013082212335707222,-0.2875574139223729,-0.07634693927597447,0.042805334558468966,0.10156691282178301,0.2537064480144989,-0.011101770074667033,0.07518435725341567,-0.23051047639046612,0.06657192323065353,0.17160962150858328,-0.3504979310927561,-0.09876525206450762,0.09416657265750683,0.16429358815840645,-0.11436567634911904,0.19705486499802694,0.2659784584176651,-0.13545180875058943,0.1519779911749285,0.09235639471140916,-0.09631649390678658,0.1433580596562918,0.099509688063397,0.2994402875125243,-0.016622460940537848,-0.19548304895989727,-0.09048921743323321,0.024628356957609395,0.02279536464589833,-0.021059752293126194,0.001073866205328046,0.008868306964390463,0.022736647592480633,0.011467186927773206
player_season_obv_lbp_90,0.09535011242491805,0.18555670265722046,-0.040168930868006686,0.055699912089832174,0.09694856539447047,0.019197027316152276,-0.12034032715990628,-0.07023992567534493,0.1336762462839021,0.07154205008737846,-0.040780805792212604,0.1455351738751308,-0.07188405740044436,-0.15415655479474877,-0.05337805820200345,0.09752656290310693,-0.07763604421928474,-0.2046041276794292,-0.00562578794115275,-0.001000525631976612,-0.02748297391916077,-0.10350629104317666,0.23852511170431104,-0.03234392163188319,0.003332763914831253,0.11647073692991568,-0.025309791476668918,-0.20062813816288716,0.09265470307108736,0.06389830205510177,0.16270555823664837,0.09362276658827932,0.19605834665464067,0.16441139631231602,0.14626027428583194,0.029608608573072695,-0.12314213430830043,-0.04405547963061381,-0.13277542665711015,-0.06042023709523363,0.10302506809941282,0.10009866905828917,-0.18571911063265228,0.26954097354645457,-0.2370113950835237,-0.04929809599266849,0.11179828794905772,-0.21674352220423926,-0.16745466363465952,-0.06595283811079154,-0.04365015506240963,0.34759844407281226,-0.06978464827196729,-0.06292460756572262,0.09419425367122662,-0.03320894859395068,0.08600144727471762,0.06333312909336276,0.19846972377108554,0.03322741933212736,-0.09945467794000383,-0.014386964999782252,0.04749102801083649,0.01549061891825209,-0.056902337977647266,0.012750788736613564,0.03249924844106575,-0.01785352955807353,0.007409691584067898,-0.00158573328676654,-0.01811360726942619,0.0029905029759463297,-0.003668239489634531,-0.012586470474927183,0.001535572455194199
player_season_forward_pass_proportion,-0.06322537228472991,0.0025335584944450027,-0.05466516209822792,0.32133264345373125,0.1257916128263982,0.06498981804746261,-0.09190667711789041,-0.10491255506086805,0.19668932689830104,-0.07071542843053222,-0.09960859507736633,-0.03032878916271589,-0.07102947637006972,0.06969381507003522,-0.10007937838018252,-0.005465652786593722,-0.2215726342262445,-0.08749889677837547,0.19265002488020122,0.0818056581730557,0.17716795182866743,-0.05402984503114716,-0.06656954240131258,-0.10267448739282475,-0.031138131818586795,0.012467019729699555,0.006867789680781736,0.15649148273070065,0.02329946823055125,-0.08234044865394796,-0.0715170844333371,-0.0741382389214383,-0.10841332572089454,-0.06976609137447283,0.10723211576076716,0.03400615016824718,0.1382300067585137,-0.0327824887154599,0.12443911302055265,0.009311951146515762,0.028349045860861448,0.03636792264627747,-0.014763369365507414,-0.11058671775559344,-0.002374953784465228,0.0919226860672335,-0.08719587395534698,0.07207854715787754,0.056525401792667046,-0.01796871626458818,-0.09180683189546271,0.0969368207306919,0.04065784749651439,-0.017624040047417973,0.06173312970690662,-0.08437487130530792,0.02360151420887148,0.09653602870849283,0.06684388818817326,0.07204524518020672,0.02574625060609149,-0.010861180628397152,0.020306104987395532,-0.009270962298165049,0.05846232280125305,-0.012740480484319429,0.01970537153864446,0.006520520750988077,0.03599679621153658,-0.05896674593728722,-0.056167342554268855,0.5933082447940516,-0.07056125277200331,-0.2358521876600231,-0.043297745981459426
player_season_sideways_pass_proportion,-0.02667979041146306,0.12427084557115055,0.041953492668976404,-0.22109054838350586,-0.06941858534833918,-0.10906971008713551,0.18593642408448446,0.05099101193374278,-0.2670793685807646,0.11410351760767354,0.009768071629275482,-0.03471743872150665,0.06550576352471688,-0.07865768832135359,0.05391543906967938,-0.1384604644882267,0.10133789469368677,0.09555617454075348,-0.17405149863100405,0.015665406772062546,-0.2431211133901367,0.04578579710618756,0.1842930005381985,0.21773387536427957,-0.1502322995630332,-0.10952810992078539,-0.30944610128076555,-0.05427029826091093,0.1652818574417674,0.029239246025157647,-0.01797788295476265,-0.038695269362093096,-0.0055147665507429,-0.025495395006781635,-0.004796761646784761,0.013058462644085791,-0.09977153437971681,-0.011061234638490569,-0.10029026078523613,0.09870112020980108,0.018053692444227817,0.01776881736030698,0.005920803565766582,-0.018715613746214995,-0.05894963419651736,-0.02382277265053774,0.020896686992928418,-0.0520871638895368,-0.01891599477797737,0.01321971012141685,0.021421229889825012,-0.011963212016715404,-0.07581027895942424,-0.001275811766121373,-0.015547845045867814,0.025058036203805,-0.029362495135373378,-0.043833833614582915,-0.008752803645032309,-0.048270568659563695,-0.015599128636803971,0.005756669775176339,0.0011395379379411444,-0.014213248168949519,-0.016234775877706838,0.06194699511199188,0.02179273605240777,-0.03127524085908251,-0.029564020248733044,0.01376250094233915,-0.04592646112556939,0.5441483019692402,-0.06263516367734828,-0.20705870663479806,-0.036289665711658065
player_season_backward_pass_proportion,0.11535013875957927,-0.15259472447397074,0.022165315111569016,-0.15086576399219132,-0.07402705011794634,0.05084711275511835,-0.10427698691006929,0.07903580016874084,0.06929713098240661,-0.045240615409884444,0.11361794746822385,0.0762619851204882,0.012959954856390444,-0.008314600020622565,0.06710656687247543,0.17761892247810754,0.1527602252622864,-0.009742389995629888,-0.04458456637966954,-0.12416956499573259,0.06500536593836333,0.016964975316379555,-0.15022204187207092,-0.12746956538417464,0.2181888847247596,0.11258001959543293,0.3663471851933005,-0.13737067490790505,-0.23505771540015555,0.06762253666859194,0.10853125259710512,0.1251354669739551,0.1450934269854141,0.12903933332556228,-0.12499017462593967,-0.052755841748602414,-0.06784043732164899,0.03478495750215141,-0.04236600498801654,-0.12772546975798535,-0.06734721331707243,-0.06592640450220452,0.020335635604819866,0.16309270395579384,0.0962150913990194,-0.07275566514625798,0.05619756141759563,-0.06162855374162933,-0.07465142765633953,0.07301660082724684,0.1285085906124343,-0.1297141949112643,0.0020827888367553823,0.01814909049079199,-0.08737213362288287,0.13075549207994042,0.01180205849543002,-0.08367069988223534,-0.09300483379288611,-0.06161044044561609,0.000854326796948841,0.014021280013961851,-0.03981622368392615,0.013738625820098757,-0.05959985641149364,0.040855033704905605,-0.04791264101732876,-0.01121170955576265,-0.02514230816042288,0.04924757389528375,-0.03197941084205396,0.44182728935772353,-0.06163767076198384,-0.1690613366858042,-0.026578691219308465
player_season_pressured_passing_ratio,0.008774902304730277,0.16636454389196184,0.08181636682315657,-0.22516635228852966,-0.010896340829715856,-0.013521434197584644,0.06320870037300351,0.07167412301092663,0.1423838073788295,-0.07686967433332388,-0.21587887537709677,0.24475788660880168,0.2475733859386491,-0.046676100642815466,-0.07244234522344536,-0.19532798905048396,0.009989805709295627,0.07900594850110171,0.05202335068983792,0.05960574623596618,0.10765199529365677,0.008504290546307663,0.030401321311981463,-0.050380890112333876,0.00038841202051248525,0.0442551050219098,0.03585121032006834,-0.09572745182636472,-0.14227712239901563,0.005446431566926119,-0.014820884639860393,-0.13497381306949954,0.025090049812120152,-0.031597069289242934,0.03926263832804954,-0.01605632435717755,0.03519650946681632,0.04653012818437928,-0.010592847234526026,-0.05496299450656482,-0.016465971910924818,-0.07930898623389358,0.026861960778526234,0.050948493368931536,0.05505388021024309,0.04158816340399617,0.015363388671963074,0.055304575862337335,0.12033551078627139,0.015107678495197435,0.004909633595230112,-0.0031014036300246878,-0.036589678760184596,-0.05673738591175266,0.07906923331861981,-0.04009559243578589,-0.09617346069816726,-0.005268426791567456,0.1280064483787787,0.17652477915856513,-0.003782980762173486,0.012008804992818454,-0.04985829092479834,0.00046744501161441465,0.06206459564052054,0.02807221687568108,0.037047729186110226,0.003989867140884793,-0.0016820214662085116,0.01680900896411933,-0.03426450736798588,0.21839278578368437,0.514228938786752,0.3864208270841514,0.05957416103948427
player_season_passes_pressed_ratio,0.049727616143215726,-0.14470271978068225,0.10525334867242508,0.04415779315187903,-0.08381557761839104,0.14898588999447343,-0.10226072921354189,-0.07018250752979552,0.11103289498743185,-0.050162658424986406,0.011263367963082471,0.19589347807110785,0.35092740190619304,0.05807290925571446,0.02632684111242181,-0.056892078201919424,-0.14371779865634085,-0.019946838805879455,-0.1556506414628966,-0.019315527736412562,-0.2236356491090552,0.27107974020627296,-0.02744296159651289,-0.054661489204696545,-0.0161805857355682,0.10973708522741406,0.021517050220640058,0.15854526730047627,0.26183256080126444,0.07407388286744086,0.2331714068432143,0.18702113121385575,-0.055734157077024796,-0.05889998710963085,-0.009950313296182539,-0.09685181885036968,-0.02307637066332676,0.037450446797394954,-0.07693423013776174,0.08467339169532444,-0.159562694446726,0.3063477573788643,-0.09796292445365243,-0.01226707075989173,0.1753722218637605,0.32632521276560833,-0.12311522343451597,-0.11203637113823739,-0.017850641831879635,0.007455998501676986,-0.09498983587395336,-0.011579919268291857,0.006593548081415792,0.019182445734742967,0.004596512262191044,0.05086230905672702,-0.048942301795110346,0.019785919099105917,-0.041498912776789104,0.031130409612497606,-0.06670650541883223,0.08010985156112273,0.012862484494447088,-0.06699271592927988,-0.028282653759532567,-0.01242282681743697,0.006258758703602,0.008402300448319059,0.029032911482238376,-0.013811070964636851,0.012254766939331268,-0.005251125490547553,0.005681715104253318,-0.004960238235332051,0.001942090620625666
player_season_change_in_passing_ratio,0.11103389743966612,0.08189355850505327,-0.004760280186648318,-0.024367329447106716,-0.06412058796378785,0.021729750504457336,0.11349545688952255,0.11940475480763525,0.18663793705887982,-0.13704951208840305,-0.22933078321069889,0.31823988542028525,0.3318514879037325,-0.021430310789581325,-0.063550953550662,-0.27019176237176523,0.025277370184423442,0.1225355427329074,0.06158423593849897,0.022978528829960515,0.045744807507865456,-0.03496665127544746,0.05256500758819728,-0.13780998435204483,-0.039754767153570576,0.06342950541034616,-0.02233225307041216,-0.16075104449997585,-0.05173942993663072,-0.06198254570117126,-0.08456825077366212,-0.1494115807631968,-0.061073107265672666,-0.12001509032386151,0.011796248424314815,-0.04829372230675469,0.08479200963205367,0.007309463893266005,0.10009759266476209,-0.06266404199142393,0.018168545561025054,-0.14682681694973984,-0.11287420530795399,-0.017955821699718738,-0.11331709979758776,-0.05848171593668908,0.06946984486277798,-0.053695352373419415,-0.05147747966344278,0.036154349972483124,-0.017982339002194307,0.00019238934994303056,-0.041054493775412336,-0.015867707984126886,-0.1269515939213423,0.03705679302715491,0.05564241166223488,-0.016251002437914223,-0.10646456962469467,-0.1654464869562168,0.014188223723447042,-0.02540054435070969,0.03415600258533094,0.03669476699383256,-0.0037114510823307856,-0.0018798698355406013,-0.014146148534055821,-0.004955098755875157,-0.018908544116514586,0.007218237952055111,0.03526716978327109,-0.1662404763650302,-0.3908230080556717,-0.29431756044093815,-0.04224026040103094
player_season_p_pass_length,-0.05516405200454543,0.14085987102979983,-0.09711211355869302,0.10040192533318736,0.06634411246008097,0.097755965555597,-0.022187120369392344,0.06482859502661031,-0.15341644434997387,-0.051433209710496225,0.22947086322480292,0.3380244807264501,-0.13085493806215248,-0.1341690615408091,0.3657651596783651,-0.12765765221916753,-0.12615144346769402,-0.09823029816122858,-0.11599292831081781,0.04480970682844382,-0.09168896915038362,-0.04097997278986537,-0.03463715456831687,-0.04901423752006065,0.14752859945269242,0.0012503925950834854,0.02210765036876204,-0.0017921755668156639,-0.012501474667939994,-0.08468059829051726,-0.06680005066763102,-0.06886941536963422,-0.0500744192380248,-0.07105701768148642,-0.000527949038434547,-0.00221714948128493,-0.01014249712601821,0.029712723100314392,0.04286696703042378,-0.07502866429920141,0.06393896592005585,0.0376914270597379,-0.014660458788928972,-0.043271983411811585,0.012496796000872418,-0.00814976571673108,-0.029154160097714446,0.054468528234694266,0.044801371551876676,0.06806781867265642,0.10568344828790281,-0.05320643505655608,0.013040767057461409,-0.05807671789424972,0.01277581712448006,0.021173012787838355,-0.06765301538146554,0.042583599881496834,0.018575377823474647,0.0759998742924555,0.03850507591574942,-0.06430734257336994,0.07256818001747757,0.015793337329353924,-0.09687311533193813,0.013795291043850078,-0.03919276951702002,-0.017868537261351226,-0.0040775158482646776,-0.028483146693043214,-0.053180461935553675,-0.1346855896626341,0.4008473575538784,-0.44236359847758,-0.03823861849763907
player_season_pressured_change_in_pass_length,-0.06401801670382765,-0.012710587067838912,0.06434417646348199,-0.16097040208736282,0.12918968469307407,0.1290040267438992,-0.15302561539404144,-0.02041625406817724,0.11185468691334077,-0.07091854470801469,0.12890976385367986,0.24378335213871563,-0.16151753001208533,-0.2234548623066211,0.4585554288675679,0.02011468398345781,-0.16392314144630749,0.06193470904840466,-0.1530733127735114,0.00038839288690040163,0.1863616018145183,0.09175697565705665,-0.037791382232969156,0.14264223903078296,-0.007072939766494868,-0.21615911286402112,-0.00010327177235580631,-0.029744634069456773,0.09244278810052327,-0.022837479005583396,-0.09960178350084906,-0.04078805100792786,-0.09642544365351952,-0.03740914767169495,-0.006410580242184341,-0.0989494962923021,0.053537413106554924,0.02594604280365527,0.07283529435902492,-0.04535293615553493,-0.047288938823183815,-0.028260655631026938,0.03165160147464985,-0.04456180548392767,0.022983696928967907,-0.07689592612032932,0.044083894919225174,-0.05970110375696705,-0.03307765040084476,-0.04064006400117784,-0.0866613553747573,0.10999422572590192,-0.04722757633293417,-0.014243827456199495,-0.029930287652937107,-0.11179666705253424,0.030306747827707065,-0.030145953908062604,-0.055507987216140635,-0.04011215255226626,-0.04745743454705394,0.06077780015473634,-0.05487738211122957,0.0010135427957379262,0.1357956141334224,-0.030420790588970376,0.02638570213743837,0.012036683983871907,-0.020494350548021657,-0.0008712747412456534,0.02948796129672704,0.10042093284482259,-0.30235179499203046,0.33772972835319015,0.02723720138955573
player_season_obv_pass_90,0.09123861813029555,0.15285640527839311,-0.12979751464187303,0.1890431257233828,0.033075955776967196,-0.0852007011431047,0.02561478292722584,0.02529768173911951,0.10789389202515187,0.12366349892374401,-0.23931589904406733,0.02422370930196463,-0.02700369734245517,-0.07359822229060978,0.029246007105470984,0.029808909233945108,0.0004477013804703653,-0.029321181475960967,-0.013229959407546427,0.11252816760681894,0.07865280765097277,-0.02352689305508257,0.18756734467399705,0.042508979013617276,-0.01655276249927992,-0.14004926509925164,0.07000266466755954,-0.11515679164663556,0.20348499903060951,0.11000912144141131,0.04344724189634619,0.12075885714914053,0.011187608258384427,-0.06272943198584036,-0.13947054085640195,0.08488162772615102,-0.08647688535121939,0.10360779556093097,0.08576927569797124,-0.12304477697474575,-0.06638011616674044,0.18739840590609053,0.11486712398093266,0.13153254878108442,0.22026466559983585,-0.17356533976740895,-0.12888262998936373,0.14684283516843533,-0.12737276101472506,-0.06629291908846628,-0.04558491154890148,-0.12782628003281835,-0.004996969899478364,0.1593469800486105,-0.2478918883762358,-0.033642949511203904,-0.046750101395737986,-0.20907373424334386,-0.08260176286462907,0.15096144208202805,0.3839911740361593,0.10596844201912849,0.10517710441923656,0.012161509015990585,0.00438499868453554,-0.04529377313367078,0.0778856659258898,0.04396602077383575,-0.05827741677760053,0.0521108710243372,0.01986571573770559,0.0010702394374907248,0.02129702950547785,-0.007773712690968,-0.012434097524911654
player_season_op_xa_90,0.1775226089603621,0.045843256766809184,-0.008810581561111386,0.006023860278017461,0.02723909872812768,-0.06820894798256819,-0.11993209525309079,-0.11967970724888845,0.07860663606848177,0.18259094920111443,-0.04649626302362798,-0.05074085676484974,0.04414994967697983,-0.026660287582449108,-0.00747111765285513,0.13094125876300763,0.007062652714077078,-0.04951400575277773,-0.16023022177606516,0.11505797317134432,0.0540730945373082,0.16998280718867298,-0.050122550206414054,-0.11436658703728904,0.22063193648097826,0.20825529583382377,-0.2612049085684037,-0.13359083855849274,-0.05389325897962936,-0.04654282059943718,0.07737917770911523,-0.01474055144302857,0.11933994242329943,-0.14351714648465966,0.06364348194941374,0.04945035766840657,-0.04101444976199923,0.09355289558674684,0.23874962426686092,0.18401302254193777,-0.12731896134488518,0.0008629993992457269,0.1346471040784938,-0.31956238135736126,-0.010951897529269228,-0.17692602650171219,-0.10833208134306331,-0.20442089069677288,0.11660249849830094,-0.1405709014825928,0.308796474461917,-0.03655551149891016,-0.15051062172906388,-0.13841943046426466,0.01838644647053056,-0.10772119121826146,0.011702479823564265,-0.07399360206346281,-0.033564208357442865,0.00612932627644501,-0.05308914091564407,-0.023581499374980344,0.12250481639702432,0.07759961548864053,0.08066743846889357,0.029095466593215227,-0.04927153648690735,-0.008732226131066372,0.020663491430453942,-0.01851568943805032,0.00830931843507858,0.0001318167752166477,0.0029843986953328053,0.010111447916779884,0.0006668054550657693
player_season_carries_90,0.09377941489622516,0.2183920288765623,0.09798522714228904,-0.13698264134323357,0.0448366339299086,0.03421225640983701,-0.051173706255478346,-0.02908414099983516,-0.06894528051727097,-0.039340298071524886,0.07810217680919618,-0.0005220754878350609,-0.03034782991335283,-0.03899998052484502,-0.10761237400810711,0.02047725759014668,-0.020946144936640654,0.0831066560933664,-0.02020920840195669,-0.22392609643078343,-0.008190588040083532,-0.006320819609432704,-0.01031588577660035,0.04331507199932594,-0.034308694454973754,-0.01539488086994167,0.04415403047751929,0.058926443215809185,-0.16245152465483628,0.06817467266035133,0.08697873896465719,-0.01495506058604178,-0.06466223844957728,-0.00013567427231125917,-0.0955478853590135,-0.012522612153497467,0.05525237677682343,0.1012040675794638,0.05483708803230597,0.0833905153738741,-0.2745203904824944,0.0477436255098415,0.022120647750786093,-0.027093237909842846,-0.054836742398090194,-0.04261248811016656,0.024951513306027198,-0.05243160503527665,-0.017446010069513213,-0.1260074597880254,-0.20640795038368898,0.07327687095951485,0.059539871331619844,-0.030068795862314923,-0.0665943553824002,-0.029429529343696713,-0.157877796753552,0.26597025867611684,0.06989584140705812,-0.15491808398561302,0.3521396410408187,-0.22284625054519072,0.26958153924711925,0.07484189994298382,-0.15351825392611132,-0.07665782349449897,-0.12582383719947418,0.17972240920079333,0.17806662074606333,-0.29723103616897845,-0.056307597979352156,0.021003630558644237,-0.005193077235459728,0.021833009810606055,-0.009169346366321038
player_season_carry_length,0.13011056758432607,-0.030967718861023338,0.06235191455541371,0.008201910514199974,-0.03368759206954465,0.23997701312967473,0.25915767016481017,-0.0306542609879838,-0.18019691883288244,0.025689503657230196,-0.05649463601507526,0.06037630878089972,-0.04593449550184614,-0.01712134001816798,-0.08889016938285604,-0.03831350755152389,-0.06806377187573022,-0.12961312434378208,0.04897123061304415,0.044386299920840644,-0.04644188850771855,0.28377861301414475,0.05556772905207355,0.11344747940333282,-0.0921963775526992,0.0006153782296893645,0.28561975290225966,-0.03127816137372934,0.04108614131118703,-0.01166590658563603,-0.11110375349180404,0.05894333271422075,-0.03927961615949445,0.22244738019164348,0.5001642506681873,-0.10497355110682671,-0.11561935683548934,-0.07133225643485297,0.18608286588316758,-0.022053421939389875,-0.11746689057213969,-0.06284072523230351,-0.047699943320077945,-0.028129728151146498,0.11776705909953936,-0.22116656644537785,-0.07316568069884434,0.030043007414694123,0.01506711316521521,-0.027810123897560476,0.013470702897168792,-0.1309305895954896,0.04324665210207273,0.00575357658670532,0.17685192021460347,-0.12981160770619005,0.08845314895818304,-0.03375140907464179,0.05678550285374188,-0.15057425691199106,0.05863328717772339,0.00454854486101807,0.008984939107658393,0.04123229799323827,-0.04569796127054976,0.006029111090438993,0.009122664109633617,-0.005257329501509263,0.004208644744464654,0.0033663917002754867,-0.00855801493760075,-0.000654974330382363,0.0009484721249937121,0.004153944680100566,0.0008459841151606806
player_season_carry_ratio,-0.14945303363704196,0.17897567632652053,-0.05844813997771429,-0.020137822617115046,0.10569984407591605,-0.1542246371560074,-0.1232396686984301,-0.038141535570063057,-1.8560811152866093e-05,-0.042522711633980005,0.02030687789858199,0.0066940402797794896,0.03672607817390859,0.04850517607874244,-0.025024099112391285,0.01788476674312084,0.07853152704174324,0.014341747679567711,0.050742514091299866,-0.09346275049209196,-0.053217204667601395,0.09888998143523128,-0.10132443468617419,0.09649658014057083,0.023016117037943658,0.09914475972130482,-0.027714570529550953,-0.005413350176193002,0.039358767029768066,0.020525262072813293,-0.1490663232748152,0.00917918462046164,0.021543807753858196,0.05872194386260694,-0.050055397867896353,-0.1785232131035422,0.045578268381637047,0.10902621100503515,0.05511051732541687,0.013433109748041216,-0.11213317395420463,0.029566469316698013,-0.13951051651223198,0.04755224331170471,0.10188079482602301,0.003086956493187701,-0.03483131236854807,-0.09182528342166682,0.03910219788973843,-0.06532351840020818,0.0018032487795847981,-0.004946291821644145,0.32209190386473036,0.017141334466925007,-0.07856071183981447,-0.08301217025824875,0.117770268701509,0.03597204009224828,-0.0181850749261899,-0.002100773900471087,-0.03178916619200948,-0.3437770504804351,0.0455620176952963,0.24084149833715632,-0.02290211659387724,0.03286462261960221,0.4613937419758695,-0.25449448003592623,-0.0723539250420411,0.2913059331978597,0.0108006718754107,0.0034409745225336963,0.004142632814378766,-0.010626691661849236,0.0030342673268765885
player_season_dribbles_90,0.15804980397023888,0.002571069144568409,0.10261712027327108,-0.032200212248250426,-0.09320629575005626,0.2012415164326657,0.16523768218613236,-0.04771132286523554,-0.12465833706375719,0.013102000075617662,-0.05777423926892307,0.1274570388265176,-0.17814728061779225,0.19966892239381334,0.019805642987147182,0.09402213859262659,-0.10991166140922445,-0.020005221584136534,0.02013449016736188,0.021131265048615094,0.07259514987970114,-0.03978315830391299,0.1185438455508093,0.037203291165206584,-0.08468070305821832,-0.004273686680595322,-0.07233867561148212,0.02351495091268213,0.015249734763068068,0.1406992336586363,0.164440976182392,-0.180646797073537,0.1628421993605369,-0.1583434928276809,-0.19428911754094783,-0.08492855855576033,0.13989177992838617,0.08285170534547663,0.07813857847951672,0.07551472862502778,-0.011164564150408698,-0.0334028893065129,-0.060056468739172905,0.07052810789337696,0.01904296464605998,0.08672318303095829,0.09024119836737153,0.04997783091494581,-0.006664727060906178,-0.1480015037710661,0.17018872421267764,0.05963345247717894,0.4518320339205833,-0.2816898245088482,0.07792482389116903,0.12230412428404824,0.24136847506997572,-0.11981265680249788,-0.04087183821049796,0.023583572324787347,0.0861957192789546,0.13249906957051336,-0.04802639856626501,-0.022669920407805622,0.011319817502846378,-0.08681226369063327,-0.06421538172103451,-0.05380334158848797,0.003425086657247396,0.013115789389939098,0.016222315977553914,0.01739189303455904,0.004144507050567564,0.0035762518840848356,0.0003034476347958115
