player_id,season_id,p_c0,p_c1,p_c2,p_c3,p_c4,p_c5
45216,108,3.793287042056623e-27,0.021574155402778263,2.521315648065036e-25,0.0001436362392089264,0.0007936928934405704,0.9774885154645717
36661,108,5.128578006050552e-26,0.9999612886996636,9.66540379615924e-41,1.0113376025246785e-06,2.2660483364710782e-05,1.5039479369404568e-05
35492,108,3.4826843696482576e-40,0.13788908708177536,6.301737587392609e-20,0.00018429138951270285,1.9043872623704516e-14,0.861926621528693
28159,108,1.1094950345684023e-41,1.3030192709159378e-34,0.9779007211020829,0.001477334348737949,3.277282196756458e-19,0.020621944549179295
31956,108,2.0322867200122743e-12,3.165093007910783e-05,2.785721960445922e-42,2.5624991502575885e-08,0.9999683234424733,4.238392622912458e-13
26351,108,0.9915471938708129,9.99880073390221e-27,5.84363031777348e-28,0.008452799562613331,6.566573524029e-09,2.0500171733107475e-17
43477,108,8.336774018856005e-31,7.972166700550284e-39,0.993070612249836,0.006854096366867535,7.439136098921986e-16,7.529138329589137e-05
28160,108,8.1561559849794e-45,1.8915493996412283e-42,0.994171510469933,4.893193481496655e-07,1.8456022268547697e-05,0.00580954418845034
27953,108,0.0007492908552724933,2.68670122379433e-32,6.317450765715741e-06,0.9992443916935929,6.887320196925586e-23,3.688600641479035e-13
28515,108,1.8356545005799485e-27,1.1528400917442448e-52,0.9557293011086943,3.5594106800959243e-06,0.044265858689674115,1.2807909515579258e-06
28419,108,4.8182455764329276e-42,9.823949085389275e-16,8.254541200353623e-08,8.828561267546159e-07,0.0008552082179127937,0.9991438263805476
26324,108,0.9942473811202123,7.59697122818856e-19,1.236844593277002e-34,0.005748884915013617,3.733964774303833e-06,1.2680994759037586e-22
37359,108,1.8303858525691184e-13,8.184232540285529e-26,6.364477662561005e-06,0.9999936352574307,9.52684305499593e-33,2.6472371173093517e-10
43552,108,1.6715302326631048e-25,7.823331235797178e-56,0.9994604842047771,0.0005209033675440404,1.913966461334162e-12,1.861242576509644e-05
34195,108,2.9993777603839923e-17,4.2850206127803384e-08,1.7867508423562186e-10,0.9999180630633133,6.214663173765961e-30,8.189390780528558e-05
92574,108,9.061674020673366e-25,5.062946920360129e-33,0.8871452137629912,0.11262410481297966,1.3409873316405036e-12,0.0002306814226881767
26278,108,0.7548032926168936,3.8012295547721546e-36,3.227334766752591e-09,0.24519670415575587,1.5547193990293434e-14,1.776995419669776e-18
26330,108,9.206927971140145e-40,3.141840993801643e-36,0.9335175290725014,0.00017344112427203551,2.9753366012564464e-20,0.06630902980322653
30726,108,4.8908704304021924e-30,2.350543604808617e-48,0.8133901901902915,1.1678185546690487e-06,0.18658183240580767,2.6809585346207377e-05
28766,108,1.490644861087839e-40,2.1237819621219995e-17,2.095388414318116e-09,1.792711986615358e-08,0.9978158880095723,0.0021840919679193
28424,108,1.0837865169155556e-08,4.866640385618278e-09,6.96027411849662e-22,0.9999999842954769,5.7700358101424424e-34,1.7685624332520914e-14
26375,108,1.916326667718662e-39,0.923495042341303,9.262735774589007e-31,0.06302094779165895,1.9245751049822066e-23,0.013484009867038578
26315,108,2.434942212145624e-19,1.887139473407604e-70,0.9999825325691039,7.181170438513392e-06,8.078763840584397e-06,2.2074966168679395e-06
27902,108,6.2936457629064854e-15,2.8421551628626157e-41,0.9761378887752399,0.005167883663936731,7.654865428854602e-10,0.018694226795330875
27153,108,1.0646750952538695e-19,2.7166724515796164e-25,5.85868845965735e-14,4.187585212527207e-07,0.9723586453555242,0.02764093588589587
27959,108,1.5517092059053706e-25,0.9788588416196243,9.029785563372356e-36,0.021140609144616386,5.79702909837275e-34,5.492357592625146e-07
32970,108,4.753223596923725e-39,5.820748391227861e-48,0.9577848600363607,1.1618876566128488e-06,3.1572179055828784e-07,0.04221366235419222
43708,108,0.7316892764130272,4.7245789931435645e-21,1.6457963182369727e-19,0.2683107235869725,8.3705186991874e-28,2.940165604439126e-16
27888,108,0.9006961885569428,4.3343423232735485e-36,4.389170465234886e-11,0.09930381139916025,4.834576091732821e-15,5.052614476789016e-16
26342,108,2.7129638690564214e-26,2.8485756688064582e-58,0.999607324936587,5.565169104731473e-06,4.835491055783871e-09,0.00038710505881720024
43622,108,0.9789981619321495,2.823594648206447e-49,9.086006520117373e-09,0.020281817896139444,0.0007200110856916281,1.299198801513931e-14
28432,108,2.824654431410591e-25,6.089802550810669e-50,0.9985072280666939,0.001396180816988983,1.884995963070518e-15,9.659111631504155e-05
26325,108,9.99970357552014e-12,6.148697526226131e-68,0.999098679980565,0.0009000446877621811,1.274406274926995e-06,9.153982362691474e-10
42636,108,2.569483259784917e-38,1.1498944779654935e-51,0.9595483114463033,1.6117988178274382e-07,0.04020877577665823,0.0002427515971565648
30945,108,7.552361352242453e-16,1.911942958293748e-58,0.9960969261094204,0.0039030019340663847,1.1774280843182147e-12,7.195533526740644e-08
29265,108,0.9768589405298068,5.420538581904013e-17,1.1850840579829834e-26,0.023141059470193254,1.8125792318294772e-17,1.4688468877176673e-17
27900,108,1.6587308737687846e-27,1.2420191447668092e-53,0.990275694526245,6.617854565554531e-06,0.00971552978991791,2.1578292715316655e-06
26376,108,2.086422095409626e-13,2.2579827680057765e-29,1.859463310115824e-10,4.850593107705897e-06,0.9999951481372642,1.0834731314392205e-09
27897,108,7.979648302618792e-07,1.515891599693391e-27,3.094332699094162e-07,0.9999988925956017,5.5558881101196736e-27,6.2981022677261365e-12
44362,108,3.567999592664021e-33,0.9991162046782479,8.969884212857275e-33,0.0006873472389903583,7.645158960493587e-18,0.00019644808276171342
183000,108,0.9920336889037893,3.695846410441916e-13,5.6655644705373324e-40,0.007966311080661493,1.5179546434263194e-11,8.500804088694066e-21
27955,108,6.865574790269457e-35,9.833140136505187e-09,2.151843393619952e-21,2.0667909365227628e-09,0.9430777947187798,0.05692219338128906
29517,108,4.5156438211849034e-11,0.20999546595058824,9.951348194462083e-57,6.827546870390988e-08,0.7900044656547245,7.40621075586482e-11
43622,108,0.995514231713059,2.009100156514626e-46,1.0182705819449956e-10,0.0044582071722257515,2.7561012888305107e-05,1.086831045401721e-18
28516,108,0.9945392970122822,4.434024296426286e-31,5.220976840218229e-21,0.005460702983068407,4.64913564258979e-12,3.3442750713113494e-24
52290,108,5.51139601218052e-28,8.719580267130843e-69,0.9988839468147754,1.3748733280958451e-06,0.0006601942145722566,0.000454484097324423
29516,108,1.4398270740422894e-05,4.4670886649269964e-40,0.003956522113126504,0.9960289739965985,3.1446848190092055e-08,7.417268661065889e-08
130976,108,5.69922358294525e-39,0.02226309369597031,6.276920713510523e-15,0.0010828133405547651,5.386792874352001e-16,0.9766540929634682
26350,108,7.87823890626051e-18,3.550146883698136e-21,0.01761590358701336,0.9607836646729702,1.1748458414542062e-26,0.021600431740016218
30457,108,8.39941068501524e-10,0.9966388479437501,3.6455128502000426e-55,0.0033605090395368064,6.259947245809265e-07,1.6182047256868933e-08
29267,108,2.497595012205292e-15,6.004902562719476e-47,0.44123756601133174,0.5587520563497594,5.248707928471973e-11,1.0377586419230982e-05
27891,108,6.402238204789631e-08,4.3131937139155543e-63,0.9861207979103892,0.013877204079562437,9.30609126377151e-12,1.933978360088992e-06
26362,108,0.29575012474129203,6.708251173553718e-17,4.5736894209855797e-20,0.7042498752587079,1.4778470188800777e-27,1.5194428054527996e-17
30500,108,9.481925812786649e-55,1.375883661376248e-16,2.7690021626271646e-05,5.8353901926487085e-08,0.004396465289037224,0.9955757863354342
28825,108,1.0054015180242815e-14,7.450691210510553e-15,1.4027590933209938e-22,6.140196991873212e-06,0.999993853153425,6.649565838625192e-09
28207,108,1.31641092326824e-29,0.9950617405631229,1.5401329981642154e-46,2.2656739380511015e-05,3.6221223086104966e-11,0.004915602661275515
28562,108,3.5155684165275205e-08,7.843787412945303e-19,2.5228379816900155e-15,0.010452788861712647,0.969982923086917,0.01956425289568324
28558,108,2.050996068083086e-19,3.375099003524859e-24,8.876108115177036e-06,0.9998737387036865,9.389686142814566e-05,2.348832677027745e-05
28418,108,4.5942207020810535e-34,0.9644081320450687,3.3332041364660014e-27,0.00013312995427655763,2.4506871278436165e-11,0.035458737976148014
29413,108,3.924875784146443e-25,0.9772644891609219,3.241081623182658e-29,0.022701990809302228,7.801281635636014e-29,3.3520029776104906e-05
34262,108,1.1629054858516442e-25,0.9999294863471188,1.877673734640108e-49,6.736357813210013e-05,4.822227436721792e-10,3.149592526420516e-06
43317,108,3.547480984480113e-42,7.13158344345268e-53,0.9901875638614601,4.988754022889062e-06,2.5865224359642e-11,0.009807447358651843
77115,108,1.5273070032750671e-16,1.2957114366323458e-63,0.9985050507185848,0.0014772593770477822,1.2449355380946047e-14,1.7689904354758224e-05
28512,108,2.155365955523692e-40,1.2384401108340683e-40,0.9362411818199358,5.958889903783815e-07,0.059010534303822054,0.004747687987251922
30074,108,0.9745556871799924,5.607707539672388e-34,8.331221883460612e-19,0.025444312199107002,6.209006621546526e-10,8.11400820643584e-20
28056,108,1.1763837764138815e-10,1.4061003867709607e-14,3.465625034587605e-08,0.9999999601381194,4.0302295876366855e-18,5.087977731116032e-09
27888,108,0.9705191370096478,2.79472775740268e-27,1.0439737905477908e-21,0.029480862990329027,2.3125534138889474e-14,6.081895645248661e-19
45016,108,8.686502298935154e-35,3.584768076645841e-26,0.939043637603767,0.007932162393650891,7.170295439922278e-08,0.05302412829962742
32979,108,0.8548114997779462,1.7543921062370013e-25,3.488730273585378e-21,0.1451885002220538,7.510555169590683e-19,3.64586878172365e-18
43555,108,3.557246892319345e-24,0.995815163908674,2.1564618750305646e-52,0.004184831738043882,1.5261388351877684e-12,4.351755925064458e-09
27902,108,3.084796005538515e-44,1.5672574979034027e-20,0.0004271454405195413,1.6619561333294155e-05,1.4799026197062263e-12,0.9995562349966672
34397,108,5.320614386870382e-38,9.74753322332828e-11,2.5900979201242183e-06,0.0008717211721410096,5.752200801373309e-09,0.9991256828802626
31445,108,0.07002084835677506,4.726663774190205e-19,6.44546346940628e-18,0.9299791516432249,4.684116892314451e-30,8.740041826608293e-17
26406,108,4.253763295023192e-41,2.2170800739953933e-18,4.098269815655344e-06,1.556072773121424e-07,0.01703753089968046,0.9829582152232266
26341,108,0.9926813171461113,8.092984413044053e-09,1.9967177214918473e-49,0.007318674760560504,3.439522399550371e-13,6.281046490994439e-19
31445,108,7.942385483236167e-07,0.9885500495091237,4.029507754485907e-49,0.01144915625099942,1.4472681280030542e-14,1.313988635907164e-12
5556,108,1.697886565467753e-35,1.6512769176175288e-18,4.4872610833177015e-14,1.0685493877546866e-10,0.9997913804024163,0.00020861949068391218
28554,108,2.6426131046857876e-25,0.0002491297496611568,2.2946299757573214e-14,0.9987392842531505,1.0040989729070128e-31,0.0010115859971654149
30701,108,1.1497434929774842e-07,5.596973615665627e-49,0.8528981415166987,0.14710173371282098,5.681472593625814e-19,9.796130839698175e-09
28556,108,2.146034127168202e-11,2.8743777359135016e-48,0.12980733766842298,0.0009654514381871735,0.8689306387981053,0.0002965720738242261
28516,108,0.99906325176361,8.147303934322328e-27,1.5174713385239775e-28,0.0009054661515415352,3.128208484850872e-05,1.4209789658843598e-24
28540,108,2.4755370296781654e-15,3.6818851127208344e-69,0.9998551662051829,0.0001432602601064555,1.50580347006662e-06,6.773123807106388e-08
27948,108,6.216404174193335e-07,3.4366122086256016e-08,2.3867256573177103e-25,0.9999993439934589,2.581596195918995e-32,1.6089152369307359e-15
27960,108,2.6599994123984333e-09,2.49545020268682e-14,5.126986305351034e-31,1.2614523334595048e-08,0.9999999847254436,8.799852639038777e-15
43326,108,1.903538983865625e-18,5.801860650372717e-61,0.9988630483668132,0.0011369370171861843,2.549217722679207e-09,1.2066782991879995e-08
33097,108,3.943098982885473e-60,3.7396687694141096e-14,0.00032451035090468776,9.740745193381204e-06,3.9328219676890146e-19,0.9996657489038647
26386,108,6.121835546894313e-16,0.9768951177343173,2.5565298132178817e-40,0.023104821051025022,1.244575030373035e-27,6.121465676974963e-08
32267,108,5.875619466957605e-30,0.9997593693254193,2.451761483738982e-42,8.179754411996324e-05,1.268022922900849e-16,0.00015883313046041655
28510,108,4.010962692379766e-17,1.3832044305048146e-42,6.990518553701185e-06,2.452771616734165e-06,0.9801750273199585,0.01981552938987087
131067,108,9.384953281255057e-08,1.637687964544689e-12,5.900890062418377e-13,0.9999995268334123,7.043530230095902e-32,3.793148270606172e-07
32730,108,8.30456786099158e-31,8.798082341539e-57,0.9309130314820426,6.627520895932554e-07,1.1263734026115275e-08,0.06908629450213367
31462,108,0.9940631767499264,5.1460632466909526e-23,3.431768143299681e-28,0.005936822957032954,2.9304077300624113e-10,5.571288794617901e-23
43327,108,4.87333574345721e-10,1.4035404988054135e-34,0.07988682965786345,0.9201128188607575,3.869602714459962e-09,3.4712444267480327e-07
28524,108,9.683086793674706e-16,0.9100687125532051,1.842624163616089e-57,6.377450883172687e-08,0.08992935038333241,1.8732889524176583e-06
26297,108,1.8686681725092528e-14,0.9836771764138196,1.4335367145555052e-64,9.732439482296715e-07,0.016321850127296558,2.149170766547753e-10
26312,108,6.64740152165037e-39,0.7478954904191589,9.235942604975848e-19,0.01174025398877471,4.6825279057610135e-24,0.24036425559206606
43330,108,0.029417565903116078,7.649328681950109e-15,1.0208583288315e-34,0.002284684009021819,0.9682977500878545,3.165730196680867e-18
130977,108,1.5513944064167388e-24,3.394043807158275e-48,0.009137755782351889,5.424763344782731e-08,0.9907913450975759,7.084487243871704e-05
28560,108,1.3582632590919506e-17,8.342007510371588e-65,0.999662748374407,0.0003366872229148835,2.416071505162286e-09,5.619866063251771e-07
26289,108,0.9927312672841075,6.0605084552466924e-40,1.0375880053436088e-11,0.006527128270148829,0.0007416044353679986,1.4592322923694608e-19
26285,108,2.4590534228266674e-20,9.551656223465103e-43,3.482603915351363e-05,1.0866117768097628e-07,0.9999636135762846,1.4517233841976102e-06
34347,108,0.00022196450026595153,0.00015689780628655488,1.1877098413463967e-33,0.9996211376934447,2.5115553762048317e-26,2.720827794188732e-15
26290,108,1.4644259211379032e-32,3.035759660865288e-62,0.9702665906445284,3.2758217795223596e-08,0.02942718687180705,0.00030618972544670776
27898,108,9.250134544827093e-43,0.000663814781144911,9.036360380267635e-19,2.0124888509726987e-05,5.852510963196904e-11,0.99931606027182
75306,108,0.9919390148600679,8.09604763203279e-33,1.7728158167830393e-21,0.008058729763581211,2.2553763478298715e-06,3.0176211140132353e-15
5576,108,6.2961744117196515e-49,6.152868825238217e-06,1.988729347305605e-15,2.1435495387444355e-06,2.1448733992329888e-16,0.9999917035816338
28530,108,5.605434468550876e-22,4.981880011503416e-63,0.7938961589287509,3.4048410594897003e-07,0.20605984637660812,4.365421053521024e-05
75536,108,3.679861114362901e-46,5.423196120217966e-33,0.707660050824321,3.655775515068939e-07,1.016024668191631e-05,0.2923294233514457
36144,108,2.3232604831483043e-18,1.3858052250310887e-63,0.9987732057261867,0.0012262521409757026,7.1755755313230185e-12,5.421256619469999e-07
76083,108,0.9915372663462583,4.887330062155307e-36,1.984367458600399e-17,0.008462733651293656,2.4479765442599375e-12,8.21140515614789e-21
27969,108,7.102092071330026e-41,5.283959362209217e-31,0.5326346439133213,2.256858046493234e-05,1.43264927384872e-05,0.4673284610134756
44448,108,1.7510263139407693e-29,0.9728125434106868,8.105691125346205e-27,0.026875253257564204,8.63039257404201e-31,0.00031220333174913255
29521,108,0.9964129550153078,8.594175390455996e-23,2.808183385779514e-33,0.003585428866492917,1.6161181993660522e-06,1.836049006151779e-21
25097,108,3.603530135729852e-52,5.5204579615321356e-09,3.4189126577326037e-10,6.115731166728882e-07,1.3619022372617703e-07,0.9999992463743104
28563,108,0.817514118329298,1.2178562816166379e-08,1.1028580422452243e-48,0.00018129011516289796,0.18230457937697622,3.042990136169522e-18
131209,108,4.692922314842611e-07,6.529291290131167e-05,2.566256050692846e-37,0.9999342377941816,2.345555699741323e-28,6.855311716012144e-13
7363,108,3.1634851644193624e-34,4.5758945861212556e-49,0.9715024240103347,2.7673873221939213e-06,0.0013705991980305177,0.027124209404312823
122878,108,0.7471046139594858,8.44716693082378e-13,1.923365315598057e-24,0.25289538603966943,2.4956871632104063e-24,1.695803609429474e-19
78286,108,5.270082446437327e-24,3.569257171818387e-43,0.9555566689286811,0.044426514358400684,6.726361379340186e-20,1.681671291841112e-05
28499,108,2.5842892087685475e-13,0.9984478489165166,8.385468828255121e-51,2.1180571196588973e-06,0.0015500135903990168,1.9435706434388008e-08
28157,108,6.456879128704348e-07,0.40904353675521626,3.290042506093119e-51,0.5909558083582207,9.19864340556815e-09,6.3197776895274044e-15
28175,108,2.9993140135843595e-17,3.2911868079804237e-06,3.0973052712148966e-37,8.262247138598075e-10,0.9999967028086836,5.178283854511926e-09
18904,108,0.5661153806438687,2.721843126552139e-45,1.8747847378378332e-06,0.4338738360525696,8.908518823173197e-06,5.264311889440944e-16
31986,108,1.359651266965931e-13,9.629073769912915e-05,3.008291059816405e-37,0.9999037092621623,3.5887632478276714e-24,2.74008695007014e-15
47467,108,7.173566743169082e-22,0.9951801947443686,1.2462236268928996e-43,0.00480939654210079,2.064164587926444e-07,1.020229707174821e-05
28529,235,4.097755240622923e-07,1.99836661424022e-10,2.303767020854579e-17,0.9999995899616609,1.2451421488989435e-36,6.297826048670983e-11
28172,235,4.028297450729686e-29,0.9960873594243075,2.882478868057781e-45,0.0039106134354749,2.927841820488275e-12,2.0271372897673463e-06
31044,235,0.9973248025737317,1.6202907959448254e-20,4.690372911324812e-31,0.0026738895504817488,1.3078757864885149e-06,1.729768013426162e-22
28173,235,5.419883792279719e-37,1.1206712634763911e-27,0.9767980048677107,0.0018738828275375293,5.805853119510135e-16,0.021328112304750957
26361,235,1.6124972140366377e-08,0.013701212546076251,4.194867812059255e-29,0.9862976714959879,1.8937808551033175e-23,1.0998329635208095e-06
34373,235,1.106768286502304e-27,7.992840070551431e-57,0.9859947083282747,1.2058093592694197e-06,0.013877426639406972,0.0001266592229588989
36571,235,1.2682062587325064e-44,7.889231105718417e-17,3.3892408636540876e-09,6.520785922728663e-09,0.5771767832900614,0.42282320679991164
5526,235,0.9970112991221761,8.11784548331754e-12,2.7675249797944303e-49,0.0029873947212664233,1.3061484395130543e-06,4.383614240064539e-17
26258,235,4.5126252151176805e-12,1.4937901264129234e-31,8.525605172831257e-13,9.65001182024519e-05,0.9972229024420142,0.0026805974344182885
29078,235,0.9972370754436616,3.010548277652972e-36,2.905636987470289e-17,0.002757369595006779,5.554961331580619e-06,4.0637320306140415e-20
27234,235,0.9881032062654356,6.789531027335446e-14,6.871980360782003e-39,0.011896565007206289,2.287272902996762e-07,4.927020280199399e-18
26345,235,5.20556675583726e-24,2.615487813532442e-61,0.9992745976611579,1.3777350500298705e-05,0.00020661126040379167,0.0005050137279380636
50461,235,5.197287698073843e-29,4.0747631291122037e-10,3.059285847664704e-20,1.583055947832157e-08,0.9998300437314533,0.00016994003051078323
36353,235,0.6884275940593249,1.46694755451443e-07,1.355038374402011e-35,0.31157225924141774,3.028422463401605e-14,4.471941677457213e-12
27904,235,8.316020352775537e-31,0.9917261761044813,7.7910237121688e-45,6.731595738417482e-07,3.0205924252300584e-07,0.00827284867670234
28538,235,1.2080110253623236e-42,9.775825471667152e-10,3.1573949773837485e-16,2.4925201123926123e-09,0.8685362803712889,0.1314637161586079
8295,235,1.1181271224875745e-27,2.974532469578183e-45,0.0221883878722903,1.579342755657374e-07,0.9777965011374373,1.4953055997023886e-05
37916,235,3.7926745482177407e-25,1.2999369721588717e-59,0.9998483708696239,0.0001495552453479211,9.688568488103062e-10,2.072916171280696e-06
31956,235,5.907908439929484e-08,2.1091554423112548e-05,1.1811138552676421e-48,6.567709037233335e-07,0.9999781925236603,7.19283944256101e-11
26351,235,0.9911185662930155,3.2075445847505766e-34,4.1655954171623056e-21,0.008881369082418902,6.462456551972027e-08,4.5786344716749174e-20
37359,235,2.4503452079402996e-10,2.7146998190470338e-21,1.2418328939229044e-10,0.9999999996303359,2.123161261747771e-31,4.462244034923807e-13
43547,235,3.2871727774478818e-24,2.8714465844575843e-67,0.9999143034870328,7.762942169715763e-05,3.0953451405503733e-06,4.971746129417529e-06
28056,235,1.2928188380860555e-13,5.914719021301416e-12,1.8817803751890027e-09,0.9999971255631125,1.4934951864981453e-34,2.8725490630551455e-06
27953,235,2.9564704301962512e-05,1.5694711860875127e-34,0.0003488796503277482,0.9996215556256024,5.824339112407264e-28,1.9767872796767624e-11
30635,235,1.892574750051299e-06,1.2191661623050961e-53,0.003517901090650576,0.003608427027681532,0.9928717791171203,1.8979740280830897e-10
26403,235,1.535783339026784e-20,2.736908289735434e-62,0.9999441785479137,5.145099572032535e-05,3.965471412412077e-06,4.049849536873632e-07
34195,235,2.62550698378457e-13,1.6679905411596283e-14,8.358317479529779e-16,0.9999998904572156,3.0498091568482106e-31,1.0954250434651344e-07
208278,235,1.8766139087789187e-11,0.9996921887857144,6.359365145119062e-70,4.040953679029247e-05,0.00026740151899906216,1.39729974881424e-10
43552,235,7.700071094944851e-32,1.3318315801973194e-43,0.973139247186393,0.0004365613303832515,2.4477173654527547e-14,0.026424191483199386
43477,235,5.247283393246288e-41,1.6908575750010395e-49,0.9921705869012644,6.292828544985488e-06,4.58290503360347e-12,0.007823120265607914
28560,235,4.374956854434864e-21,6.463967967045243e-56,0.9998985581574025,4.4746838135079916e-05,2.5711858818625626e-05,3.0983145643849626e-05
29517,235,4.895851655924805e-07,0.7810564160794912,2.358422023772028e-65,8.383837912429029e-07,0.21894225595052647,1.0254472539850966e-12
28424,235,0.9684408633388896,7.633465775540343e-20,1.5456548011978656e-23,0.03155913666111037,5.160810668226074e-20,2.3024389543491087e-23
26324,235,0.8007177482347544,2.123846773762673e-12,4.735253433716627e-46,0.0005406813248798431,0.19874157043824192,7.289083090032378e-19
28766,235,1.5783933554297296e-31,7.362537871484073e-35,1.0056749804277469e-05,1.5548051230677646e-09,0.9999553697465877,3.457194880276298e-05
32970,235,1.735500773001483e-38,2.0579656396403117e-38,0.9423862957653119,1.2429428688864647e-06,4.122944166868046e-06,0.05760833834765221
57938,235,1.866146249605531e-12,3.475752726841684e-52,0.9878888657393845,0.012111123311998895,1.6379413597285775e-11,1.093037106374108e-08
130976,235,8.352848247291391e-48,6.231338345483464e-08,1.2436259568249836e-09,3.0509629967955186e-06,7.871835200393945e-05,0.99991816712799
26320,235,0.990176021326725,2.7251302514920334e-25,7.175463425740043e-32,0.00023217760629353645,0.009591801066981568,1.9349814423608876e-20
28170,235,6.782214865013896e-52,7.625388737151178e-20,0.0012719167964185354,0.005791945201930359,7.544220424404262e-19,0.9929361380016514
30074,235,1.2348496175576412e-11,3.0264200803910265e-32,2.051542655620959e-09,0.9999999979329675,3.710847084669034e-15,3.1378023377742976e-12
26297,235,5.119436711649835e-22,0.6532310532340961,2.869451806372467e-51,1.0256662262469825e-08,0.3467663914039629,2.5451052787417246e-06
28432,235,6.558578503332805e-20,1.8130149567015487e-48,0.987343028114785,0.012651275993095519,4.190488478333367e-18,5.695892119363737e-06
69030,235,1.9038683012968408e-25,3.451430603401293e-39,4.4437710371908556e-05,1.866770222483534e-06,7.281552672945374e-07,0.9999529673641382
26330,235,6.279797013528452e-30,6.189966298778797e-54,0.9450137663138248,3.378264959011764e-07,4.116660593156048e-05,0.054944729253747715
26329,235,6.402230938105268e-11,0.8776570114709588,3.7595336961713773e-53,0.12234297202219985,4.4485116793416856e-11,1.6398334254212626e-08
28512,235,2.9563797773519775e-25,1.6025533283019074e-39,0.018379256710208652,6.182615971254248e-05,0.9814512239000429,0.00010769323003591557
43317,235,1.849148303688637e-35,1.8050607301188544e-45,0.9988415927316004,0.000898102312540686,2.79392212104835e-10,0.00026030467646653605
45217,235,1.3668283610423388e-18,6.397506370427178e-27,2.7044856550509307e-06,5.22715920844123e-05,0.9998294997918074,0.00011552413045308859
27897,235,1.9624969613061204e-18,2.6358894292870203e-17,7.508872935375694e-07,0.999999229101286,6.271304013049706e-33,2.001142044619743e-08
28512,235,7.179008475177955e-25,1.3935269804684812e-57,0.9643554119895379,7.819560843940013e-06,0.03560895056679212,2.781788282589981e-05
27900,235,1.0033287698659342e-44,3.7634689820659437e-41,0.8749650929718733,7.667356815751051e-08,0.04713253596574982,0.07790229438880857
27891,235,1.3194837550697164e-16,4.878544273972555e-60,0.9967890247899813,0.0002538590077882948,3.9547896545197674e-09,0.0029571122474408114
28825,235,7.796736031278179e-06,9.459181017167657e-07,1.4229083827381522e-46,4.663958382540437e-07,0.9999907909425212,7.507389980613259e-12
29268,235,2.149308261775351e-25,1.3665267150884811e-67,0.9996222411645007,1.9704461617933292e-06,0.00037203352633089474,3.7548630065685417e-06
31445,235,1.592916597685892e-07,0.9997284037997581,6.252474569912724e-57,0.000271434561916945,2.3455950409530536e-09,1.069917803153374e-12
28160,235,1.7130789271923602e-45,2.3500485612159672e-42,0.9173440206641728,1.275534029989549e-07,4.171502978220602e-05,0.08261413675264215
31312,235,1.361128676299151e-25,1.6296400444204124e-68,0.9992073668596407,7.416523838655785e-06,0.000761598078220678,2.3618538299771894e-05
26289,235,0.5843064072799179,3.6813408402746784e-34,1.6763473860062966e-13,0.030832348334962362,0.3848612443849515,9.303384907247211e-18
27955,235,1.0869451562648737e-37,2.208273500879881e-25,4.833736852039124e-07,9.47460480529757e-09,0.4750155250861652,0.5249839820655449
