player_id,season_id,p_c0,p_c1,p_c2,p_c3
30500,108,0.9997189469001612,1.0170188096713541e-05,2.294388793711307e-24,0.0002708829117419729
28825,108,0.2911457532444521,1.1924179199344082e-23,3.771788421050883e-08,0.7088542090376638
28207,108,5.1975330926575594e-05,1.1297147705258569e-44,1.9973444968548112e-13,0.9999480246688738
28562,108,0.9981146959639235,3.277248662708191e-18,4.81266670498775e-06,0.0018804913693715806
28558,108,0.9995145860445258,3.12950267019459e-05,0.00022662641213687013,0.00022749251663549045
28418,108,0.001249263782756971,1.3834632079907732e-24,1.8107396489361218e-16,0.9987507362172428
29413,108,1.0313653889390338e-07,1.8017699924655445e-25,5.281346052044828e-07,0.999999368728856
34262,108,4.9146497573577564e-08,7.542273447163025e-50,5.6693062073860605e-12,0.9999999508478332
43317,108,0.022193847382202727,0.9778061525979774,3.0650591503425507e-12,1.675460325146611e-11
77115,108,0.002858539072168418,0.997132676838998,8.78407332326471e-06,1.551025068570453e-11
28512,108,0.04358947350014341,0.9564105237590504,5.56922285611528e-21,2.740806169367274e-09
30074,108,2.2994503652708077e-10,1.1709656433611154e-17,0.9999982989141651,1.7008558898946896e-06
28056,108,3.960155016631576e-05,9.410120081394775e-05,0.024684741305660184,0.9751815559433598
27888,108,6.4541777041695555e-12,2.5263022499075353e-19,0.9999862675278772,1.373246566865926e-05
45016,108,0.1543499562219213,0.8454973339159639,6.94292559699677e-15,0.00015270986210773124
32979,108,6.351007588265175e-14,1.0277357123405872e-18,0.9999878178391313,1.2182160805224718e-05
43555,108,5.843214762210237e-11,4.547381101359574e-56,1.5291010478172498e-06,0.99999847084052
27902,108,0.999839003571387,0.00016003349839325065,1.4754061813728386e-14,9.629302051673059e-07
34397,108,0.8903043909881988,2.273367002205156e-05,3.5554104523105437e-17,0.10967287534177923
31445,108,9.121132925274586e-14,3.533399176148154e-16,0.9999276615276445,7.233847226415846e-05
26406,108,0.9999600726134644,1.5733862068259719e-06,1.0670062673131287e-23,3.8354000328627e-05
26341,108,3.1212052149545795e-15,6.542730140650142e-47,0.9940523413523282,0.005947658647668883
31445,108,9.4132625001152e-13,4.207221416169813e-43,0.00011735884819222408,0.9998826411508664
5556,108,0.9979427570204257,1.448381181048219e-13,6.818670436846102e-20,0.002057242979429323
28554,108,2.5263126265387992e-05,2.7592284089017712e-11,2.7114462909191957e-05,0.9999476223832332
30701,108,5.701433169798347e-05,0.9840442893069313,0.015898632931064027,6.343030645020765e-08
28556,108,0.9972753672396054,0.002724528914775572,4.1178993545076364e-08,6.26666256664476e-08
28516,108,5.774990411614877e-12,1.053898484546661e-27,0.9999242960575507,7.570393667439933e-05
28540,108,0.00451100714208854,0.9954882494435741,7.433976803776151e-07,1.665702568139328e-11
27948,108,2.9587320382157134e-14,6.936676045644778e-22,0.9926384980953405,0.007361501904629896
27960,108,0.0005435814903574157,7.283029748251154e-29,9.489009173977061e-08,0.999456323619551
43326,108,0.0020786403857962184,0.9979129038206718,8.455657099974447e-06,1.3643194548445752e-10
33097,108,0.9994662865770353,0.00032200362622431,2.882763583810334e-15,0.00021170979673771465
26386,108,3.745857654697596e-11,1.4875161123220015e-38,0.00413327048944682,0.9958667294730945
32267,108,7.861496670903661e-07,3.844385271075666e-38,1.0018680928369858e-11,0.9999992138403142
28510,108,0.999999748098132,1.7160799391722195e-07,4.8331442719751556e-08,3.196243152881056e-08
131067,108,1.7898695305123243e-06,1.7023406666277828e-10,0.8793620214887801,0.12063618847145517
32730,108,0.1226983153491909,0.8773016823258994,2.324471989119215e-09,4.377781959534661e-13
31462,108,6.689203711094997e-14,1.9793577998723084e-27,0.999942504219627,5.7495780306195734e-05
43327,108,0.009069568489851578,0.9901426813266535,0.0007300194666676156,5.773071682772749e-05
28524,108,3.3334050568870534e-06,1.8560129987443447e-55,9.825515923978514e-14,0.9999966665948448
26297,108,2.745357192176388e-09,9.955228744450046e-62,2.7151265906261886e-10,0.9999999969831301
26312,108,0.0011212710726953342,7.500750740836125e-18,2.83092323835917e-10,0.9988787286442125
43330,108,7.351750371766673e-07,2.7794529245246136e-34,0.4333443015141149,0.5666549633108475
130977,108,0.9953904584814673,0.00460950202885552,2.585713639189351e-14,3.948965130379613e-08
28560,108,0.0027877200050959883,0.9972110263089643,1.2536707680621608e-06,1.5171541592063534e-11
26289,108,6.473480679202565e-07,1.5628479127978738e-11,0.9999670315537857,3.232108251802824e-05
26285,108,0.9999165758758056,8.214441476855698e-05,2.36613110165489e-10,1.2794728124494658e-06
34347,108,1.189656432660234e-15,8.150576323210303e-32,0.9551611348680485,0.044838865131950345
26290,108,0.023600232440682333,0.976399767547983,8.096109924150328e-15,1.1326643636267038e-11
27898,108,0.9753296584558495,8.233561944935277e-20,5.605464192187924e-16,0.02467034154415
75306,108,4.12963456714242e-08,3.6180968476481095e-22,0.9999959235217748,4.035181879707603e-06
5576,108,0.9469662746673899,1.1877344576661842e-13,8.965446867799348e-16,0.05303372533249044
28530,108,0.2135997118842973,0.7864002878603946,2.072377142994731e-10,4.807037334776982e-11
75536,108,0.28499618811938926,0.7150037324473872,6.986929936435955e-21,7.943322364395146e-08
36144,108,0.0015436489279744047,0.9984480096455072,8.341418504956769e-06,8.013522383147272e-12
76083,108,3.91368313291651e-11,4.667153667377898e-16,0.9999977405403976,2.2594204650176724e-06
27969,108,0.919440025618147,0.08055601571883148,6.079310266901127e-13,3.958662413377335e-06
44448,108,5.337264953067243e-07,1.4076523355894596e-24,1.2951612866661258e-06,0.9999981711122181
29521,108,1.9609623492489526e-12,2.3169981214865307e-33,0.9999247573146924,7.524268334668723e-05
25097,108,0.9899557211737813,5.60866057579539e-09,1.432731394936048e-23,0.010044273217557983
28563,108,5.249261376344482e-09,9.073736612650454e-46,0.033111540156478145,0.9668884545942604
131209,108,1.23760552520302e-13,1.385846501492074e-35,0.9827301490311788,0.01726985096869725
7363,108,0.3083705451804928,0.6916294547639552,6.52168852698738e-13,5.489980089958256e-11
122878,108,1.7172579993295725e-15,1.5250633876738936e-21,0.9982531629900719,0.0017468370099264175
78286,108,0.0028472225419973085,0.9959461943840998,0.0012065716009329118,1.1472970142149251e-08
28499,108,3.6541360656179057e-07,1.6175832269939251e-46,7.342748256936656e-12,0.9999996345790506
28157,108,4.0216904890112383e-13,2.801996942540052e-48,0.04239761063159402,0.9576023893680033
28175,108,0.001168906004581894,2.071329439583368e-35,8.294164712084744e-14,0.9988310939953351
18904,108,3.7669144735982528e-06,3.798277699952244e-07,0.9999954847110256,3.685467307564034e-07
31986,108,3.8625266771865076e-14,5.883048693427054e-35,0.8930055157730489,0.10699448422691255
47467,108,2.8260643778605217e-06,1.3365810603986339e-49,1.4294309923073172e-07,0.9999970309925227
28529,235,1.3568191505390957e-10,8.663831433851034e-14,0.9719007072854394,0.02809929257879204
28172,235,2.5598359155971926e-08,3.268310121914164e-54,1.1886029930777913e-07,0.9999998555413416
31044,235,3.276005664118845e-12,4.344234754331109e-29,0.9996440053451329,0.00035599465159100846
28173,235,0.019756970406366765,0.9802289675105008,2.9565631453946006e-13,1.4062082836899805e-05
26361,235,4.150966691570504e-08,1.815746809751473e-25,0.0005179960440054825,0.9994819624463276
34373,235,0.09445483030866028,0.9055451669630215,1.6480174124938841e-13,2.7281532071486794e-09
36571,235,0.9999533489273984,1.4042437394741332e-09,3.550293628638967e-24,4.664966835772083e-05
5526,235,2.3199194641842417e-12,3.230142639386934e-49,0.9958882373461244,0.0041117626515556225
26258,235,0.9999856142680266,1.104239960526158e-13,1.0445284592956093e-05,3.940447270529819e-06
29078,235,7.533698120295215e-09,3.015849150992116e-17,0.9999929046639143,7.087802387394169e-06
27234,235,1.19071285804631e-12,1.0991792736236002e-40,0.9994046702105055,0.0005953297883037774
26345,235,0.12030800594063402,0.879691974194369,1.9863697382173223e-08,1.2996502326352302e-12
50461,235,0.347324397388844,8.84271613676961e-19,4.988854830777617e-16,0.6526756026111558
36353,235,2.2795567034073232e-10,1.8349558184539004e-33,0.9306914333386752,0.06930856643336852
27904,235,0.00020356752698374287,1.5847021020478968e-42,7.231479782240776e-17,0.9997964324730162
28538,235,0.9583651764132248,7.877619291209253e-16,8.060180379171144e-22,0.04163482358677419
8295,235,0.975040269100733,0.024959631726988462,2.6720580190074345e-14,9.91722517844567e-08
37916,235,0.006228474657788485,0.9937711526559964,3.726658419989905e-07,2.0373006697944928e-11
31956,235,9.358626032594534e-06,1.8908849431060468e-49,1.2129045846017356e-07,0.9999905200835089
26351,235,1.4072504137039286e-10,9.498544967600395e-21,0.9999958173006928,4.182558582036901e-06
37359,235,3.0767806358670503e-10,2.2937662545507826e-09,0.9999671372609034,3.286013765211283e-05
43547,235,0.007198807280633785,0.9928011913578068,1.3541040474832686e-09,7.455279413966804e-12
28056,235,2.4538568812908312e-05,6.994970217993209e-06,0.47929228973347954,0.5206761767274898
27953,235,5.9707782727054e-08,0.0039745565260161505,0.9960216997251663,3.684041034925746e-06
30635,235,0.9637560192028121,0.03466560469929573,0.0015782244692482798,1.5162864428906838e-07
26403,235,0.006029402652839219,0.9939705868705094,1.0323734831596553e-08,1.5291635403335676e-10
34195,235,1.1898984093381106e-07,1.5048079994122042e-15,0.9997219876359085,0.0002778933742493652
208278,235,3.952931396829781e-11,8.4755989372283e-68,1.7369991736681614e-08,0.999999982590479
43552,235,0.009464053439214064,0.9905359454430263,8.621764043919524e-11,1.0315420203187289e-09
43477,235,0.02735131898723708,0.9726486809103313,7.568025647594738e-11,2.675130899206859e-11
28560,235,0.05136663367970861,0.9486333611327671,4.0702689442081326e-09,1.117255317705095e-09
29517,235,5.339092464401506e-10,9.092243575859349e-63,2.149186964263166e-08,0.999999977974221
28424,235,2.7226566405594548e-15,4.782982941917984e-20,0.9997790347955581,0.00022096520443941353
26324,235,1.4390912780811616e-09,7.761172446556226e-45,0.7786839721389398,0.2213160264219691
28766,235,0.9999764961240232,9.658109359123865e-06,4.592903425519744e-17,1.3845766617556683e-05
32970,235,0.06607637642356186,0.9339236073399516,3.886742297170871e-19,1.6236486527069732e-08
57938,235,0.000280648763513515,0.9996975778613258,2.1770542530389317e-05,2.832630355317896e-09
130976,235,0.9864743764844115,4.052432833733194e-09,8.724038176852618e-24,0.013525619463155688
26320,235,7.048338151486222e-09,1.424033300917019e-31,0.9992408665505597,0.0007591264011022652
28170,235,0.9947282158396177,0.005269557678732362,1.762168965505408e-09,2.2247194808784274e-06
30074,235,6.446067104730569e-07,6.076456317724678e-08,0.9999991993835017,9.524522479137335e-08
26297,235,4.3565927385690716e-05,1.2501025796820273e-48,7.539487162303069e-16,0.9999564340726136
28432,235,0.0007027769056647953,0.999191778889369,0.0001054401077725137,4.0971935408828714e-09
69030,235,0.9999738974440028,2.6101980415909037e-05,1.0260415118163231e-13,5.754785639715125e-10
26330,235,0.07827328064541596,0.9217267193495603,5.073299787310882e-13,4.5162536284200145e-12
26329,235,1.8771669788337467e-09,3.674450746245103e-52,0.02429806503787649,0.9757019330849563
28512,235,0.9778430993927614,0.022156851847425895,8.829936562897209e-13,4.875893002931936e-08
43317,235,0.028313831193447908,0.9716861676417946,2.2613636177762923e-10,9.386210627005865e-10
45217,235,0.9998895413146819,1.2568020924396196e-06,3.195958841317011e-15,0.00010920188322262161
27897,235,2.785226816592389e-06,0.00015018110747704405,0.987738412587259,0.012108621078446955
28512,235,0.03319810228944154,0.9668018976905904,1.6711867316262141e-12,1.8296842041939883e-11
27900,235,0.240884543262214,0.7591154558126408,3.403612948008269e-19,9.25145112411097e-10
27891,235,0.14911478912270662,0.8507772401089072,0.00010797076450874023,3.8771108392465825e-12
28825,235,6.096016331923732e-06,1.1094324410914117e-46,1.2944097375899442e-06,0.9999926095739303
29268,235,0.010167414709998766,0.9898325852033834,7.623642640812664e-11,1.0381396010687581e-11
31445,235,6.118532974745299e-12,5.670315520412089e-50,1.6274342021605888e-06,0.9999983725596793
28160,235,0.03964997245924465,0.9603500247145226,1.1375103714403055e-18,2.826232742901703e-09
31312,235,0.010434631448660364,0.9895653685323756,1.7876796765958228e-11,1.0873138083837967e-12
26289,235,4.4666019773448364e-05,1.243821708602182e-13,0.9998252741440252,0.0001300598360772018
27955,235,0.9999982341953862,4.2409471323935364e-08,1.085835514570917e-21,1.7233951424413267e-06
30457,235,3.5277443294199423e-06,3.66781834213473e-47,3.651675709671772e-10,0.9999964718905031
26312,235,0.5536258395824298,3.237699508992052e-08,2.0820838496406776e-16,0.44637412804057514
132486,235,0.001402289742916557,2.2428052704488094e-29,1.784081258328924e-13,0.998597710256905
26341,235,1.4810766529077398e-10,9.427717690877782e-23,0.9999939185313019,6.081320590475057e-06
75306,235,4.458271934637144e-06,8.675296173525677e-18,0.9999928205581563,2.7211699089486324e-06
27959,235,2.7574404167572214e-11,2.959127787398758e-41,0.0012877262318944302,0.9987122737405311
28423,235,0.999993481755203,6.497432497553769e-06,7.934358306123477e-13,2.081150605455642e-08
27153,235,0.9999993834531669,7.202426689365171e-12,3.648958373827187e-15,6.16539627032436e-07
34347,235,4.171829594061474e-15,6.133969417976812e-66,0.016617572862589,0.9833824271374068
30726,235,0.6396610077085708,0.3603379763984368,3.004619164242639e-08,9.858468007891108e-07
29413,235,1.9904877357338337e-06,7.000114801138299e-41,2.488903302491105e-13,0.9999980095120155
28419,235,0.9991373049469954,5.698054652333566e-09,6.961480928415084e-15,0.0008626893549430834
51582,235,2.530147850593311e-15,4.641864095750268e-59,0.9365735208959203,0.0634264791040772
34262,235,3.135727284535473e-07,7.014907472073758e-51,4.0443559685078954e-13,0.9999996864268671
75536,235,0.018090614603145004,0.9819093853338433,4.430923850112117e-19,6.301182236065127e-11
99579,235,4.724497653057995e-12,1.440710747808293e-17,0.9999966422616503,3.3577336252606333e-06
29265,235,6.216146231582347e-14,3.408666091813453e-26,0.9999613297907464,3.867020919136413e-05
28433,235,0.0003707077800414217,8.930997214749694e-14,0.9996248269195296,4.465300339601247e-06
27888,235,1.7973223888701456e-13,2.183263974549221e-18,0.9999891775031345,1.0822496685872778e-05
276099,235,1.6906071251570941e-09,1.911301217526044e-13,0.9999997203420721,2.779671294736579e-07
43622,235,1.582777700860894e-10,1.7145489402884972e-18,0.999998247448587,1.7523931351615058e-06
107044,235,0.9978893919506552,5.341023819714634e-14,3.277137135352853e-11,0.0021106080165201008
30701,235,5.798668795294688e-11,1.9352255615833899e-13,0.9999963447121676,3.655229652257418e-06
32730,235,0.006973039410059917,0.9930269539507662,6.633631806409963e-09,5.54185769988186e-12
32979,235,7.214763150782128e-09,1.4217109002786314e-09,0.999999848254886,1.4310864000763397e-07
30500,235,0.999957182422336,1.8209228079351326e-12,4.233111804090826e-23,4.2817575843054305e-05
43555,235,1.1502346901855206e-08,4.0153265555680944e-63,9.801617118541505e-06,0.9999901868805344
43330,235,4.913770106198291e-09,1.3337226340369695e-44,0.6011260430901432,0.3988739519960868
26375,235,2.2682848380560516e-05,6.023132487873318e-44,1.0737660143488875e-14,0.9999773171516085
33097,235,0.12987229810024206,0.8701276017311009,6.344011330184791e-11,1.001052169354624e-07
130977,235,0.9321726155693427,0.06782737487225629,2.6804722321480965e-14,9.558374083506313e-09
26278,235,1.500849615595632e-11,8.093625108238498e-14,0.9999974744422755,2.525542635115727e-06
220794,235,3.2136195431838265e-18,5.960971854070571e-39,0.9953669627216397,0.004633037278360232
28562,235,0.9995028881630302,5.727901176147656e-07,0.0004959313035098127,6.077433423861799e-07
26362,235,4.358864561155853e-11,7.833032877579606e-08,0.9999777146102047,2.2207015877985327e-05
26315,235,0.02471849005327574,0.9752813987226245,1.1096415983790979e-07,2.5993975384525197e-10
377507,235,0.016165314110580253,0.9838346858834658,2.1306654063657004e-13,5.74106519138881e-12
29517,235,6.458410726195813e-08,1.898789971727638e-57,2.4617057519735116e-09,0.9999999329541869
136926,235,0.013344713806500697,0.9866552852078841,9.835923189710414e-10,2.0228775635039228e-12
41777,235,0.11321844252417379,0.8867815574613334,1.9060925687868343e-13,1.4302153298766274e-11
28558,235,1.70627614117936e-05,2.340634684742298e-44,8.555965953956146e-15,0.9999829372385797
28516,235,4.54004335299993e-12,6.317928106546646e-15,0.9999983095066926,1.690488761207448e-06
275441,235,1.2584073646976536e-08,1.287980907007265e-43,9.543639987588455e-09,0.9999999778722863
28530,235,0.9706789219759548,0.029321061150670635,1.2164877261228414e-19,1.687337474563395e-08
5556,235,0.9996924797416159,8.279627693916002e-12,5.224773718784287e-20,0.0003075202501042616
6357,235,6.60138803721757e-10,3.51138133098912e-47,0.9909248838632934,0.009075115476567856
26385,235,2.4548606649007262e-09,4.203422046348954e-50,7.901897799044091e-07,0.9999992073553596
43554,235,0.999845822775321,1.5840691011139455e-09,2.794189066667857e-23,0.00015417564060990184
28524,235,4.216508174062198e-06,1.0089231909331576e-49,1.130142701977349e-12,0.9999957834906958
31462,235,7.475337986444882e-13,1.1159507584148315e-17,0.9999937455963128,6.254402939621603e-06
24124,235,1.3897026850506317e-08,3.789419606233161e-62,1.87921271766431e-07,0.9999997981817013
30945,235,0.03431411016338125,0.9656858743052785,1.54997725851433e-08,3.156752678642368e-11
184501,235,4.306505906999378e-06,1.133727582131332e-23,0.0008404017365220205,0.9991552917575711
45016,235,0.989188418660463,1.4596047953190477e-10,2.6277834139129394e-17,0.010811581193576652
28517,235,1.582305667682011e-08,1.283353169713544e-42,2.2903427055064982e-10,0.9999999839479091
34730,235,0.029091057211096984,0.970908942748788,4.0708033162772755e-15,4.0110967187821905e-11
26386,235,5.501167870585789e-10,9.813968777991884e-60,3.8083658858865102e-06,0.9999961910839972
28540,235,0.5699655365738403,0.4300344065601842,1.5727994520967182e-09,5.529317589966094e-08
27948,235,8.758938395827828e-17,2.5751519216639343e-28,0.995579136121403,0.00442086387859694
5576,235,0.9999880786071927,5.916211491041064e-07,2.6945548512689303e-16,1.132977165780714e-05
37591,235,5.188593697413182e-13,2.889507339683618e-27,0.9999659376479836,3.4062351497452184e-05
32728,235,0.42686609514259305,0.5731338820359514,1.2832051406610158e-08,9.989403936718174e-09
26354,235,0.010182512059229352,0.9898174829989664,4.5835235469157655e-09,3.5828083377176565e-10
28510,235,0.9910850724243284,0.008914921229600296,2.610003178935106e-16,6.346071284832464e-09
28417,235,1.0650322509083978e-06,0.016592209152634617,0.9833565086888665,5.021712624802537e-05
33126,235,7.595244740264279e-06,6.463038547009322e-06,0.9999858451162754,9.660043748242844e-08
34990,235,0.03802318465918722,0.9619767392891739,1.3473237646336485e-17,7.605163864095016e-08
77115,235,0.0002081157736171557,0.9982231773712368,0.001568706533034411,3.2211169173079733e-10
130977,235,0.9999678250347348,1.971425103930304e-18,1.5679983105918612e-10,3.2174808465453025e-05
28556,235,0.9999991596050145,7.099691613496827e-11,6.162426377727683e-11,8.402623645199373e-07
26342,235,0.00107622529347729,0.7251272115498567,0.27379656273815595,4.1850991234180223e-10
29521,235,6.293712519926026e-13,1.813488253577011e-33,0.9999320930760609,6.790692330971365e-05
26774,235,3.3593396660410276e-12,3.56216773743117e-18,0.999992175787269,7.824209371858855e-06
28563,235,6.64435611273235e-07,3.349935762252097e-52,0.000579172562647284,0.9994201630017414
4324,235,0.00620131737806208,9.86527525363883e-38,4.1547811612631153e-16,0.9937986826219374
131209,235,1.2601365134812431e-12,1.0129297801893292e-43,0.9829138940617703,0.017086105936969388
25097,235,0.995665855543166,1.610168701370955e-14,1.2857526557947485e-23,0.004334144456817899
131246,235,0.9939158374461887,2.23804348908463e-14,8.386941800814415e-23,0.006084162553788789
6715,235,1.7091340303692248e-13,9.695716116303926e-28,0.9999263294383373,7.367056149173919e-05
35032,235,4.0688353323421416e-10,9.43903968829733e-64,1.1528135088961634e-05,0.9999884714580274
28499,235,0.0003731267112308661,7.610057917326963e-31,2.0020378448150073e-14,0.9996268732887489
27775,235,0.9989870153799131,0.000955096474884263,2.648980042952944e-19,5.788814520274806e-05
18904,235,1.0153922575346706e-05,3.844589322340871e-17,0.9999872771533167,2.56892410806621e-06
25203,235,5.7092126104228763e-11,1.6881905384091071e-65,6.478162774220613e-05,0.9999352183151656
30572,235,1.3838000192943868e-08,6.75639379986535e-16,0.9998956521338928,0.00010433402810661684
28175,235,3.3802724046620314e-05,1.254893839866665e-42,4.761927036993967e-13,0.9999661972754772
47467,235,1.8660554314420107e-05,2.3736096599476366e-52,5.985320479314521e-06,0.9999753541252063
28529,281,7.494651919682368e-07,0.0005834816602493415,0.9994155686651905,2.0020936824178574e-07
29547,281,0.023397884141585116,0.9766021151059577,2.4861061797564476e-14,7.524320640992506e-10
31044,281,3.05848222886765e-08,5.732925298923579e-26,0.9904275771227008,0.009572392292477295
36571,281,0.9999256538972141,7.417390484812985e-05,8.873249719141267e-18,1.7219793750333032e-07
45685,281,6.307858976106651e-09,2.9167640717528884e-55,1.2250063310281753e-10,0.9999999935696404
5526,281,7.060289004443802e-11,9.655402418900308e-37,0.9998706939962134,0.00012930593318373395
27234,281,2.5634005299590325e-10,1.6461982882004044e-42,0.9988447451846401,0.001155254559019963
26258,281,0.9933276180815047,3.253152049059444e-22,1.6858634964771732e-21,0.00667238191849546
29078,281,5.30770673493633e-18,2.7092814278650106e-44,0.9948518115101554,0.005148188489844535
26345,281,0.9999996246822109,3.472924024089791e-07,2.7244345177428134e-08,7.810413277247894e-10
