player_id,player_name,team_name,season_id,season_name,primary_position,secondary_position,player_season_minutes,PC1,PC2,PC3,PC4,PC5,PC6,cluster
28433,Mario Humberto Osuna Pereznuñez,Querétaro,235,2022/2023,Left Defensive Midfielder,Centre Back,534.1167,-3.2932377736418896,-2.0364395571687086,4.3486444872721215,-2.7148396508421975,0.1408991744257959,0.21310857347617904,2
27888,José Juan Vázquez Gómez,Tijuana,235,2022/2023,Right Defensive Midfielder,Left Defensive Midfielder,1822.3667,-2.855291248975096,-4.243609678450618,-0.38988110619083755,-1.6298808288252513,0.8065275819929464,-1.5311420885168507,2
276099,Jesús Alejandro Venegas Vergara,Toluca,235,2022/2023,Right Defensive Midfielder,Centre Defensive Midfielder,566.3499,-4.461554181967194,-3.9824314382729606,1.6738869669161136,-1.1399290554637629,0.45360375604084147,-0.7790844060278137,2
43622,Erik Antonio Lira Méndez,Cruz Azul,235,2022/2023,Left Defensive Midfielder,Right Defensive Midfielder,3182.466,-2.644877992358055,-3.3586056577847145,1.1715183682616679,-1.188021659284498,-0.4020221060690301,-1.05651073627248,2
107044,Rodrigo Huescas,Cruz Azul,235,2022/2023,Right Wing Back,Right Back,1924.3002,1.5343270740821762,1.766291984086424,-1.727382435549077,-2.2397069729726873,-1.2480856397870261,2.2585356274305903,0
30701,José Joaquín Esquivel Martínez,Necaxa,235,2022/2023,Right Defensive Midfielder,Left Defensive Midfielder,2973.5503,-3.5828353388773695,-3.8777756320000467,-0.9060918087236997,2.2770524589176504,0.43135533061361475,0.16756940367016387,2
32730,Osvaldo Rodríguez del Portal,León,235,2022/2023,Left Back,Left Wing Back,2917.9336,-3.520105694050712,2.42310771875335,-0.6015228403937221,0.3440459306809079,0.23711278271830344,1.2506566422374488,1
32979,Fidel Daniel Ambríz González,León,235,2022/2023,Right Defensive Midfielder,Right Centre Back,2507.433,-3.7763449679081695,-2.990906112895181,-0.5562268263897414,-2.043710855570235,0.155505069691028,1.3298064958550713,2
30500,Kevin Nahin Álvarez Campos,Pachuca,235,2022/2023,Right Back,Right Centre Back,3730.017,2.379844080268315,4.596048125333134,1.7899082488095286,0.5363146575291008,-2.3315913569762623,0.6678969471472159,0
43555,Erick Daniel Sánchez Ocegueda,Pachuca,235,2022/2023,Right Defensive Midfielder,Left Defensive Midfielder,3860.3335,4.912824920666777,-2.5897800275635805,2.367201926664888,0.9853870038732618,-2.34820243054307,-0.17581238591550644,3
43330,Alan Eduardo Torres Villanueva,Guadalajara,235,2022/2023,Centre Defensive Midfielder,Right Defensive Midfielder,857.5667,0.38827655161398095,-2.966670286401427,4.04419755557463,0.753037785998861,1.1668410772660693,0.49096747250303896,2
26375,Roberto Carlos Alvarado Hernández,Guadalajara,235,2022/2023,Left Centre Midfielder,Right Centre Midfielder,3238.7998,8.179574743561863,1.169637892823278,-2.347622679597746,0.22478097091968677,0.09231557964396482,-0.10350422797658368,3
33097,Salvador Reyes Chávez,América,235,2022/2023,Left Back,Left Wing Back,1747.9167,-2.4072319562469624,4.22096312265146,-3.316978252650163,-3.4947421766447095,0.014568532237102555,0.2680135845537094,1
130977,Brian Alberto García Carpizo,Necaxa,235,2022/2023,Right Back,Right Wing Back,1774.4001,-2.3157473398768826,4.329144177778466,3.704354871895517,-1.3289193842502858,0.5518971971952276,0.3305050692403158,0
26278,Javier Alván Salas Salazar,Juárez,235,2022/2023,Right Defensive Midfielder,Centre Defensive Midfielder,2349.067,-3.220037191270131,-3.432369933348593,-0.22553961432475936,-2.2415210254972657,1.0870473838216346,-1.7137881247999032,2
220794,Denzell Arturo García Bojorquez,Juárez,235,2022/2023,Right Defensive Midfielder,Left Defensive Midfielder,1064.5833,-0.34234446404038005,-5.963931949185683,-1.2282472636450243,-0.14367969397415745,0.5640543288672929,-0.7225965815557053,2
28562,Luis Alfonso Rodríguez Alanís,Juárez,235,2022/2023,Right Back,Right Midfielder,1501.8167,-2.732475732145403,-0.34809826544361433,2.335927414408245,2.799901071545001,-1.6637618266257233,-0.9697933223722043,0
26362,Jesús Antonio Molina Granados,Pumas UNAM,235,2022/2023,Right Defensive Midfielder,Left Defensive Midfielder,991.05,-4.174322428735786,-3.2458366759436488,-4.330605561428963,-0.21944499609854556,2.2362036837488395,-0.20972647100887387,2
26315,Adrián Alexei Aldrete Rodríguez,Pumas UNAM,235,2022/2023,Left Back,Left Centre Back,1588.5833,-5.674361544475438,3.4479266547581133,1.5460594452924965,-0.8852743650769889,2.812540241613945,1.6353584910840537,1
377507,Pablo Alfonso Monroy Reyes,Pumas UNAM,235,2022/2023,Left Back,Right Back,966.2,-2.537257934739923,2.129237337120407,0.842865378801625,0.06304719903611498,-0.3049291079580016,-1.067184008004546,1
29517,Leonel López González,Pumas UNAM,235,2022/2023,Left Centre Midfielder,Left Defensive Midfielder,913.03345,6.774241341242445,-1.7544208944621231,6.532154768734128,1.622940901580879,3.0737645819232293,-0.5021679421213797,3
136926,Pablo Bennevendo Peña,Pumas UNAM,235,2022/2023,Right Back,Right Wing Back,2285.2666,-5.085170843977879,2.599592561615333,0.2368701384122852,0.7522249605367829,-0.6953014361201254,-1.0768918688098759,1
41777,Emilio Lara Contreras,América,235,2022/2023,Right Back,Right Centre Back,2490.1667,-2.110204427040652,3.4286232697466943,0.509959090876566,-1.4195554146486213,-0.6094157662933573,1.8414694538367813,1
28558,Jesús Alberto Dueñas Manzo,Juárez,235,2022/2023,Right Defensive Midfielder,Right Centre Midfielder,2652.4998,6.899547421613337,1.3713838476765916,0.8244199199426967,-2.427290332486099,3.920623396488777,-0.8817040822899055,3
28516,Jorge Daniel Hernández Govea,Querétaro,235,2022/2023,Left Defensive Midfielder,Centre Defensive Midfielder,1392.2,-4.458479303437188,-5.0269866434147845,-0.05911507943784979,-0.4528863304083452,0.8114347104564806,-0.32180165841174063,2
275441,Rodrigo López Quiñones,Querétaro,235,2022/2023,Right Defensive Midfielder,Right Midfielder,1543.95,3.4815840394941873,-0.906891047189193,-2.1965245041071126,-0.2525386516143758,-0.4831809529537184,-1.0693212897403976,3
28530,Luis Fernando Fuentes Vargas,América,235,2022/2023,Left Back,Left Wing Back,2662.017,-0.7024957982037294,5.23515009858157,2.526681740735038,-1.7356042937112748,-1.5311754978405494,0.055690349769270016,0
5556,Miguel Arturo Layún Prado,América,235,2022/2023,Right Back,Right Midfielder,2153.3,1.9052367317470218,6.172750911489946,4.3379360006390755,-2.99083878958698,1.8733347062279593,-0.9629471539951259,0
6357,Jonathan dos Santos Ramírez,América,235,2022/2023,Left Defensive Midfielder,Right Defensive Midfielder,824.05005,1.1979626615904615,-5.7260730834758835,3.0335799859817336,1.0580802750143603,-3.802790507189499,2.61196460192488,2
26385,Jordi Cortizo de la Piedra,Monterrey,235,2022/2023,Left Centre Midfielder,Left Midfielder,627.6833,8.37558386217047,-3.939556120551753,-3.543274076504699,1.7585991106108871,-3.033925862483142,-2.8258661985258655,3
43554,Iván Jared Moreno Füguemann,León,235,2022/2023,Right Back,Right Wing Back,1505.6669,2.258312090729769,3.96583883567313,-1.2527350733620455,0.8961255546432203,-2.679564554743396,-0.6664002207514472,0
28524,Luis Arturo Montes Jiménez,León,235,2022/2023,Left Defensive Midfielder,Left Centre Midfielder,960.1666,6.566837319027712,0.19405217189107002,5.610717646656627,0.437482115631905,3.7705066066746644,-1.9577464571850076,3
31462,José Iván Rodríguez Rebollar,León,235,2022/2023,Left Defensive Midfielder,Right Defensive Midfielder,2184.5835,-3.323756097019946,-4.470539022978994,0.04902259049176192,-0.3553393497575639,0.605313394046001,-1.6184893547962758,2
24124,Omar Nicolás Govea García,Monterrey,235,2022/2023,Right Centre Midfielder,Left Defensive Midfielder,506.7333,3.9328465286070893,-1.4863574470987386,3.4164455935069946,1.160968146647691,0.6605948742006041,0.8151514467265053,3
30945,Ismael Govea Solorzano,Tijuana,235,2022/2023,Right Back,Right Wing Back,2553.0166,-4.480504808252554,2.2893603113881955,2.3541675481580575,-0.31548919354890853,0.8420943643439601,-0.5269821014857504,1
184501,Eduardo Alonso Armenta Palma,Tijuana,235,2022/2023,Right Defensive Midfielder,Right Centre Midfielder,526.0334,1.3583113507491726,-2.45104373901246,-2.4391869225716776,2.97829814823024,-1.7668674637602932,-4.290729112511885,3
45016,Francisco Contreras Báez,Tijuana,235,2022/2023,Left Back,Left Wing Back,805.7833,0.5815264948005892,4.4098604738859155,2.549052657033537,1.6924846865874446,4.101104233039529,0.39640678406242796,0
28517,Víctor Alfonso Guzmán Guzmán,Guadalajara,235,2022/2023,Left Centre Midfielder,Centre Forward,1909.8834,8.288293518810603,-0.3041895220593196,-4.06734104092666,0.7667746280137459,6.258664453810991,2.0084013515440406,3
34730,Mauricio Isais,Pachuca,235,2022/2023,Left Back,Left Wing Back,3517.8662,-2.6372107280041863,3.5738812201141243,0.3287046945257357,2.058952374083513,-0.809177526216156,0.673624131871337,1
26386,Luis Francisco Romo Barrón,Monterrey,235,2022/2023,Right Defensive Midfielder,Centre Defensive Midfielder,3679.1497,3.46282268264038,-1.5906942392729364,1.3754019024197839,0.9584528661984524,1.3310255868950533,2.599584315116556,3
28540,Omar Israel Mendoza Martín,Querétaro,235,2022/2023,Right Back,Centre Attacking Midfielder,2234.0168,-2.9212601661335182,2.2688244599253484,2.3922332479382953,1.4700994526146935,1.4859721806088466,0.22025703865408525,0
27948,Kevin Rafael Escamilla Moreno,Querétaro,235,2022/2023,Right Defensive Midfielder,Left Defensive Midfielder,2284.6665,-0.7135215588246017,-3.1150410688218315,-1.3495882622772508,-0.5645943877816674,1.5659428442052241,0.17950373647905224,2
5576,Jesús Daniel Gallardo Vasconcelos,Monterrey,235,2022/2023,Left Back,Left Wing Back,3269.8333,0.6544174809950146,3.9095392812898053,0.2862958545873878,0.32086443596867115,-0.10445071202957558,3.298801435769376,0
37591,Aldo López Vargas,Santos Laguna,235,2022/2023,Right Defensive Midfielder,Left Defensive Midfielder,1687.9,-1.9738360822165253,-4.404980725626508,0.9828133949111277,-0.4395935828679826,-0.7174044382595254,-1.3179661086326024,2
32728,Francisco Javier Nevarez Pulgarin,Juárez,235,2022/2023,Right Back,,1130.1001,-2.478039199910038,0.854630047975548,0.02774281950761532,1.8933064536742075,-1.1530663913202537,-1.530725590310455,1
26354,Edson Antonio Gutiérrez Moreno,Monterrey,235,2022/2023,Right Back,Right Wing Back,647.2167,-3.9034444120517313,2.715854267890249,0.04595182263414415,-1.3854370849393158,1.4998244013055464,-1.0017727475205611,1
28510,Erick Germain Aguirre Tafolla,Monterrey,235,2022/2023,Right Back,Left Back,1914.3169,-1.3365382366216456,5.19506090697979,3.3403892284648724,-0.9947020824440447,-0.9513005873612177,2.1814786743737447,0
28417,Daniel Aguilar Muñoz,Puebla,235,2022/2023,Left Back,Left Wing Back,823.48334,-2.764922459013112,-0.612744246858751,-1.8073093859747533,0.7631344639733652,1.9906879062625393,-0.017801690309402755,2
33126,Israel Reyes Romero,Puebla,235,2022/2023,Right Defensive Midfielder,Centre Back,1913.8167,-5.365212085562481,-2.4700377197443224,-1.9186553610833859,-1.9525981550019749,0.10445845940400303,5.05056217222679,2
34990,Raúl Martín Sandoval Zavala,Mazatlán,235,2022/2023,Left Back,Left Wing Back,954.5168,-1.5636190514894865,3.2127923259235645,-1.7976813083771455,0.7395842857168639,-1.2766165022735347,-2.605212409952888,1
77115,Jorge Alejandro Rodríguez Hernández,Toluca,235,2022/2023,Left Back,Left Wing Back,565.5667,-6.842280648651516,0.10096334184325906,-1.7037106370927082,0.060256700864722436,0.09895345836476714,-1.5383643970676,1
130977,Brian Alberto García Carpizo,Toluca,235,2022/2023,Right Back,Right Wing Back,1666.4332,1.1289240469840898,1.8150262104686674,3.589673662037137,-3.555380590256176,-2.5599738997036448,1.879410764030731,0
28556,Alberto Joshimar Acosta Alvarado,Juárez,235,2022/2023,Right Back,Left Defensive Midfielder,1020.2833,-1.5641447939554252,1.8754811643989857,4.992933031662874,4.300761329733903,-3.069792513218958,-1.586435993791298,0
26342,Carlos Alberto Guzmán Fonseca,Toluca,235,2022/2023,Right Back,Left Back,902.2166,-5.3088578981806585,-0.8146728251615954,-0.10252528914993429,-1.898866463893873,-0.27431575707535133,0.28022562477806057,1
29521,Claudio Andrés Baeza Baeza,Toluca,235,2022/2023,Right Defensive Midfielder,Left Defensive Midfielder,3295.7834,-2.392099103808817,-6.758186328939224,3.217864988816794,-0.4324745945785767,-0.8059653998725352,-0.6336103992600902,2
26774,Rodrigo Dourado Cunha,Atlético San Luis,235,2022/2023,Left Defensive Midfielder,Right Defensive Midfielder,2712.0002,-2.8485147605405885,-4.155097208873187,-0.7253858776306549,1.4810646202181956,-0.25662913561605305,0.45307799012841493,2
28563,Rafael De Souza Pereira,Tigres UANL,235,2022/2023,Right Defensive Midfielder,Left Defensive Midfielder,2811.817,3.2839020995192945,-2.797745071416637,5.90841820803349,-0.6135316811164088,-1.531930476065723,-0.9881675986585929,3
4324,Daniel Alves da Silva,Pumas UNAM,235,2022/2023,Right Defensive Midfielder,Centre Defensive Midfielder,1228.9333,7.9086573287629465,3.823935125849373,7.9914256771668635,0.7786165144031468,4.445309562868493,-0.6751286337396689,3
131209,Higor Matheus Meritão,Pumas UNAM,235,2022/2023,Left Defensive Midfielder,Left Centre Midfielder,1843.9835,1.0615885197209456,-4.605622550666649,-0.2933101952099563,3.547308203881084,-1.3068118371817203,-0.07224672537736869,2
25097,Gustavo Henrique Ferrareis,Puebla,235,2022/2023,Right Wing Back,Right Back,2665.5334,2.1185788860430277,2.8405042651714605,-0.40745469668465545,-0.7094327425660328,-0.30304720168115634,0.1996907184579096,0
131246,Silvio Alejandro Martínez,Tijuana,235,2022/2023,Left Wing Back,Left Centre Midfielder,887.35004,4.652224844110082,5.6385362985038325,-1.4415999013968728,3.031094580103659,-2.4497349466798584,-0.8334501150873858,0
6715,Guido Hernán Pizarro,Tigres UANL,235,2022/2023,Left Defensive Midfielder,Centre Defensive Midfielder,4079.883,-1.3742567562578907,-3.418193462811084,0.05473571066740359,-0.5336419077960498,-0.6580613853000289,0.4749532251656091,2
35032,Lucas González Martínez,Santos Laguna,235,2022/2023,Right Defensive Midfielder,Left Defensive Midfielder,548.26666,5.625576896802349,-3.0073355153209294,0.26894862294856614,0.14002949151238978,-2.412602661611267,0.47742622180731925,3
28499,Ariel Matías García,Juárez,235,2022/2023,Left Centre Midfielder,Left Defensive Midfielder,956.39996,3.6717440708166986,1.6761317875876944,-1.3028609729468024,1.8657434551083307,2.213198969880344,1.5892663329848513,3
27775,Gabriel Hernán Rojas,Querétaro,235,2022/2023,Left Back,Left Wing Back,1804.7001,-0.8267216606105969,5.646586027272009,2.3588030577428976,0.05129459816635029,2.8420686316998163,-2.042051390800916,0
18904,Claudio Matías Kranevitter,Monterrey,235,2022/2023,Right Defensive Midfielder,Centre Defensive Midfielder,1014.8501,-2.929336406247817,-2.4539349611674712,3.7670669723746206,-0.30097494512380274,-0.14860333366564454,0.2814892456339185,2
25203,Lucas Daniel Romero,León,235,2022/2023,Right Defensive Midfielder,Right Centre Midfielder,1285.5167,4.594620089369186,-3.1927099196392335,2.741160979841642,2.4133838475660516,0.320342608297721,-0.566388690498145,3
30572,Federico Eduardo Lértora,Tijuana,235,2022/2023,Left Defensive Midfielder,Centre Defensive Midfielder,2956.4668,-1.9794780809542023,-2.630948840477377,-1.1603120467269004,4.237169622542371,0.6608353007313689,2.2833160462343103,2
28175,Federico Andrés Mancuello,Puebla,235,2022/2023,Left Defensive Midfielder,Left Centre Midfielder,3550.4504,4.952311025911534,1.1035167598670221,3.77641983518437,-0.3752751120608415,5.278203847533497,1.400670037814706,3
47467,Álvaro Fidalgo Fernández,América,235,2022/2023,Left Defensive Midfielder,Centre Attacking Midfielder,3545.6997,6.265790278376796,-2.5845415303108092,7.767442350283245,-0.8415726775508069,-3.822342551598255,0.54148371517578,3
28529,Fernando David Arce Juárez,Necaxa,281,2023/2024,Right Defensive Midfielder,Left Defensive Midfielder,2671.2832,-4.437539303354097,-1.8777555336307257,-2.3117841073243,1.724823332948365,0.26138982908215397,1.7762462449455676,2
29547,Andrija Vukčević,Juárez,281,2023/2024,Left Back,Left Wing Back,1576.7499,-3.0120824344546278,4.428714170268928,-2.7771276207329323,-1.349592613317663,-1.3759261695088285,-0.8081644422527157,1
31044,Jefferson Alfredo Intriago Mendoza,Mazatlán,281,2023/2024,Right Defensive Midfielder,Right Centre Midfielder,2825.8,-0.39061918399217127,-2.954903117841739,1.6936867165542735,-3.9364687902124245,-0.19302068435608666,-3.1648617098391996,2
36571,Byron David Castillo Segura,Pachuca,281,2023/2024,Right Back,Right Wing Back,745.9333,-0.5194763033636584,3.7091868939579626,0.016762540358781792,3.9227381815810256,-3.5522662297723,-0.9555019597809203,0
45685,Sébastien Antoine Luc Salles Lamonge,Atlético San Luis,281,2023/2024,Right Centre Midfielder,Left Midfielder,1896.3999,6.615012408147988,-0.8845835575329979,-0.42468138975261727,-2.1678129143013867,2.729912297545359,0.04878591935379321,3
5526,Pedro Jesús Aquino Sánchez,Santos Laguna,281,2023/2024,Left Defensive Midfielder,Right Defensive Midfielder,1895.5502,-0.9453496719157802,-5.164332986577452,2.2644795265436968,2.431353208489198,-1.8785206090539062,2.4463975832745657,2
27234,Christian Hernando Rivera Cuéllar,Tijuana,281,2023/2024,Left Defensive Midfielder,Centre Defensive Midfielder,3147.1162,-0.08783667116827078,-5.909111432402437,4.033508995558751,3.1538654326555413,-2.3923890557927634,1.0378048737957495,2
26258,Brayan Alexis Angulo León,Puebla,281,2023/2024,Left Back,Left Wing Back,3347.233,4.163077931080478,4.224495409652341,3.365018448334685,0.08504526799789913,-2.2725128195191777,-0.9634832283141455,0
29078,José Luis Caicedo Barrera,Pumas UNAM,281,2023/2024,Left Defensive Midfielder,Centre Defensive Midfielder,2446.7334,-0.2519022761448858,-5.616950844115797,0.2120602690188628,0.12550888181105604,0.6582154874530777,0.2434537950753427,2
26345,John Stefan Medina Ramírez,Monterrey,281,2023/2024,Right Back,Right Centre Back,2261.8167,-1.483274183772248,1.316151318676525,2.4977694899890954,-1.469116285423102,-2.3085841922748362,2.1271274702762426,0
130953,Nelson Alexander Deossa Suárez,Pachuca,281,2023/2024,Left Defensive Midfielder,Right Defensive Midfielder,1203.9833,8.017967196179137,-1.2845856381517375,2.8654007689721963,3.8307695930487013,-0.7399269099496261,0.8920821261347921,3
27232,Andrés Felipe Colorado Sánchez,Necaxa,281,2023/2024,Right Defensive Midfielder,Left Defensive Midfielder,724.8,-3.601304009505885,-4.187463735365971,-3.4346970325080077,0.237043816392404,0.29842326143457215,-1.4527452706589588,2
48747,Juan Manuel Zapata Zumaque,Atlas,281,2023/2024,Right Centre Midfielder,Right Defensive Midfielder,1508.5166,4.696747547252438,-2.297562034787888,-1.872716607656875,-0.8601298997571338,1.138167198994828,3.022192304039556,3
