player_id,player_name,team_name,season_id,season_name,primary_position,secondary_position,player_season_minutes,PC1,PC2,PC3,PC4,PC5,PC6,cluster,p_c0,p_c1,p_c2,p_c3
45216,Facundo Federico Waller Martiarena,Atlético San Luis,108,2021/2022,Left Centre Midfielder,Left Wing Back,2573.4668,4.385847685070081,2.3525506651148973,-0.25647651742939576,4.998507792292483,-0.48354150946447166,0.06997151188459855,3,0.19911582438680794,5.962528128830199e-26,6.229632116897474e-15,0.8008841756131863
36661,Bryan Olivera Calvo,Querétaro,108,2021/2022,Left Centre Midfielder,Centre Attacking Midfielder,1054.0333,5.9914973225193195,1.7104952799082949,-1.079126432702401,1.9506007956200766,3.8959125225934543,-0.639847784977005,3,2.2752750327786765e-05,5.681849229994655e-38,8.736092593637298e-16,0.9999772472496712
35492,Maximiliano Javier Araújo Vilches,Puebla,108,2021/2022,Left Wing Back,Left Wing,3399.5674,6.318636855569088,3.9590945653054477,-6.046340480084256,1.7576901622498207,-1.2186662885031991,-1.6400771366225106,3,0.062291193259214436,1.5695433460884258e-18,2.485773401148359e-16,0.9377088067407853
28159,Juan Marcelo Escobar Chena,Cruz Azul,108,2021/2022,Right Back,Right Wing Back,2727.7334,-2.062965320674716,2.5568750302804033,-1.9124985836416197,1.0930682007043198,0.07648479718901197,2.6341465972549973,1,0.06503640199479908,0.9349635064362037,2.7587736460568756e-08,6.398126069334815e-08
31956,Richard Rafael Sánchez Guerrero,América,108,2021/2022,Right Defensive Midfielder,Right Centre Midfielder,2434.333,3.82900764126176,0.38679257082684165,4.321102225071265,-1.1656596636922119,4.788504952032129,-1.1756083120123302,3,1.6325789052492945e-05,2.191657202315234e-41,1.4560884268021252e-11,0.9999836741963868
26351,Celso Fabián Ortiz Gamarra,Monterrey,108,2021/2022,Left Defensive Midfielder,Centre Defensive Midfielder,2344.9001,-2.45120067866713,-4.98721981702312,2.3853537005264625,1.7842521624262428,-1.3966951797323983,0.17778367671788495,2,1.5007214633955427e-10,3.823640546130212e-28,0.9999861004107131,1.3899439214848492e-05
43477,Bryan Colula Alarcón,Mazatlán,108,2021/2022,Right Wing Back,Right Back,1958.8333,-3.410295165509614,3.047561533938572,-2.712085399968591,2.2119783186588675,1.788244790479067,1.5057035382802062,1,0.005299698735412145,0.9946999703531643,4.2762818990775774e-08,2.8814860449314805e-07
28160,Ricardo Chávez Soto,Atlético San Luis,108,2021/2022,Right Back,Right Wing Back,3178.183,-2.2883847185673174,5.351566329776769,0.25397063745134035,1.6934562761356164,0.7658992420404119,2.2539785450399576,1,0.08500804902726836,0.9149919414686629,1.129127818606799e-15,9.504067548777016e-09
27953,Andrés Iniestra Vázquez Mellado,Atlético San Luis,108,2021/2022,Right Defensive Midfielder,Right Centre Midfielder,1300.8668,-3.7266837002697457,-1.7672011057219694,-2.9807486222000374,-1.5565972719178773,1.454232881510091,-1.8336855471337496,2,1.720328834193318e-08,0.00021564359714723144,0.9997741539340207,1.0185265543823089e-05
28515,Emmanuel García Vaca,Atlético San Luis,108,2021/2022,Left Wing Back,Right Wing Back,824.89996,-2.997332979814337,3.3681056832398677,1.2857710791243235,1.5484798388712575,1.7573413409188705,-0.024471646308911094,1,0.0655393978230014,0.9344605918943596,6.829500982758078e-13,1.0281956139187306e-08
28419,Diego Armando Barbosa Zaragoza,Atlas,108,2021/2022,Right Back,Right Wing Back,2927.8337,1.1623793389896313,3.2389900311208892,0.23676208904215035,2.9606611867399284,-1.1116231355605466,0.7387958476823928,0,0.9998961248168964,3.1899725595629584e-09,2.0059260869217477e-19,0.00010387199313092237
26324,Aldo Paul Rocha González,Atlas,108,2021/2022,Centre Defensive Midfielder,Left Defensive Midfielder,4192.9004,-1.2894000782010469,-4.226725533281978,2.097767601295907,1.5041704960907964,1.1094762017404216,0.57085648470383,2,2.841894648298344e-13,4.918716671299454e-35,0.9993816083651509,0.0006183916345648395
37359,Roberto Ismael Meraz Bernal,Mazatlán,108,2021/2022,Left Defensive Midfielder,Right Defensive Midfielder,2534.0002,-4.1893288572201985,-1.8909446932537344,-4.883590457011132,-1.2561967632084967,1.647908873536544,1.9855054477072493,2,4.065961990587643e-08,3.810111047265859e-05,0.9999528310804241,9.02714948329743e-06
43552,Jorge Antonio Padilla Leal,Mazatlán,108,2021/2022,Right Back,Right Centre Back,2313.0005,-5.195271203632402,3.142328196905199,-1.6993662121888498,2.317352462167789,1.1333531141350441,0.8410412658482201,1,0.002730283981948234,0.9972696882629686,2.732892558560264e-08,4.26157478906372e-10
34195,Alfonso Emilio Sánchez Castillo,Mazatlán,108,2021/2022,Right Centre Midfielder,Left Defensive Midfielder,1246.9502,-0.30931798082826706,-0.8085178949529434,-4.936456066338945,2.0691367102911915,-0.01940350941234666,-0.20932072064029722,3,1.6384412196800046e-05,6.720350180341566e-09,0.05637192824147898,0.9436116806259741
92574,Salvador Rodríguez Morales,Mazatlán,108,2021/2022,Left Wing Back,Left Midfielder,656.44995,-2.9013235252305076,2.9472089338756278,-3.211063663038786,-1.9998706929704768,2.16404603884901,-2.7017366407621455,1,0.009610678514218712,0.9903712171411712,2.2907821363381067e-08,1.8081436788593083e-05
26278,Javier Alván Salas Salazar,Puebla,108,2021/2022,Right Defensive Midfielder,Centre Defensive Midfielder,3178.0166,-3.129348356599413,-1.9549348363005463,-0.6153399821869878,-0.9503280465586246,2.147114499314294,-0.723204344788995,2,5.810406530384585e-10,3.767181731154602e-08,0.9999974016971501,2.560049991786272e-06
26330,Vladimir Eduardo Loroña Aguilar,Tijuana,108,2021/2022,Right Back,Left Back,2570.0332,-2.2599221987637383,2.829012424805613,-3.0799956564793987,1.4270678766292095,-1.3223538331926834,0.7573225492747199,1,0.06133455841381437,0.9386653954014991,6.433747318804517e-11,4.612034900158858e-08
30726,José Javier Abella Fanjul,Atlas,108,2021/2022,Right Wing Back,Right Back,1760.8667,-3.1547012242472423,4.451196614235364,1.8956272522873259,1.9509244449642047,2.5543840914655735,0.6970242471141537,1,0.2978316117284319,0.7021682249091344,4.2951448601355843e-13,1.633620040563342e-07
28766,Luis Ricardo Reyes Moreno,Atlas,108,2021/2022,Left Wing Back,Left Back,4003.4673,1.557133065702226,6.982714100013865,2.4820431787106645,1.327764179624476,4.364528797112837,1.4759376088895162,0,0.9971407351859386,8.798986781899295e-10,6.033506721446612e-20,0.002859263934162579
28424,Edgar Zaldivar Valverde,Atlas,108,2021/2022,Right Centre Midfielder,Left Centre Midfielder,2469.2837,-0.8126787376559635,-2.870429327853981,-3.3876594162326996,-0.41388078422390207,1.0646823941765386,0.5852202773715395,2,7.206672743149728e-14,1.3213668869927403e-19,0.9948662005251748,0.005133799474753128
26375,Roberto Carlos Alvarado Hernández,Cruz Azul,108,2021/2022,Left Wing Back,Right Wing,1044.4166,3.43678298483233,-0.5291549166286744,-2.4010480150089197,-0.16939057536556,-1.0314164959120768,5.189704883157174,3,8.907195848197132e-05,1.5287039131420954e-32,9.843545688799761e-05,0.9998124925846297
26315,Adrián Alexei Aldrete Rodríguez,Cruz Azul,108,2021/2022,Left Back,Left Centre Back,1811.3169,-6.333452544754155,2.8000813973224004,1.5811714137049941,-1.1453257157756487,0.48081591591420236,0.30006997784016815,1,0.007726928784425115,0.9922729750850264,9.612988644237774e-08,6.620854043836806e-13
27902,Manuel Alejandro Mayorga Almaráz,Cruz Azul,108,2021/2022,Left Back,Left Wing Back,822.38324,-3.2180768286278965,0.7374089280853691,-1.2896922361051588,3.7191922346833945,-2.1033346638115025,-1.0559667783660036,0,0.7781779900733713,0.22181918388505614,2.427029101101703e-06,3.9901247126594186e-07
27153,Javier Ignacio Aquino Carmona,Tigres UANL,108,2021/2022,Left Wing Back,Left Back,3914.0332,0.2811367128904455,1.2058690720805412,2.6788575699469757,1.5050915813220125,-3.476878687160778,-0.9092025416526207,0,0.9999968198649973,4.2108028928544385e-16,3.7759133989696143e-13,3.180134624480079e-06
27959,Juan Pablo Vigón Cham,Tigres UANL,108,2021/2022,Right Centre Midfielder,Right Defensive Midfielder,2988.6335,4.01510603006251,-2.7989950495011597,-6.633767715546967,-2.3047129408159845,0.0682696068708281,3.3553601381101394,3,3.743594382667938e-09,6.582746566374423e-32,0.0016234237327894193,0.998376572523616
32970,Ivo Saúl Vázquez Serrano,Puebla,108,2021/2022,Left Wing Back,Left Back,828.1832,-2.574884476302054,4.0649750774196685,-1.221095446803549,1.5936357459939543,-1.740662883394366,-1.797260331949965,1,0.03621094032780812,0.9637890588271123,1.4920397151178958e-17,8.450796259987641e-10
43708,Alan Omar Rodríguez Ortíz,Toluca,108,2021/2022,Right Defensive Midfielder,Left Defensive Midfielder,530.95,-2.8270822128364044,-4.812254599541172,-2.528494011123892,1.1293976427919594,-0.42278186358769915,0.01562395822936178,2,4.855142533066719e-13,1.6955262015772982e-17,0.9999465765329683,5.3423466546104165e-05
27888,José Juan Vázquez Gómez,Toluca,108,2021/2022,Left Defensive Midfielder,Right Defensive Midfielder,1622.2001,-4.563374686504647,-3.852229452846443,-0.7447084145112725,-2.836509380498756,-0.26051610148615245,-2.7456778105505575,2,3.596089393937372e-09,1.411575495019417e-09,0.9999989579469177,1.037045417422663e-06
26342,Carlos Alberto Guzmán Fonseca,Toluca,108,2021/2022,Right Back,Right Wing,781.89996,-4.252062081409769,2.8555173732828503,-0.13487355170535123,-3.05343362578971,-0.3096213020654486,0.10888118238431369,1,0.013747051702590182,0.9862529423263365,5.968559033283857e-09,2.5141922476458265e-12
43622,Erik Antonio Lira Méndez,Cruz Azul,108,2021/2022,Right Defensive Midfielder,Left Defensive Midfielder,1717.3834,-3.66909785635078,-2.131821780745293,2.264213431411432,0.682120550930917,-0.36894745038742105,-1.0735590491077192,2,4.648734531951316e-05,1.784403187831951e-09,0.9999531965416699,3.143286072443517e-07
28432,José Joaquín Martínez Valadez,Cruz Azul,108,2021/2022,Right Back,Right Wing Back,955.2832,-3.316890967823847,2.036181533983869,-2.356251645705286,-0.1857354242785191,-0.07342389700464838,-1.570164689153405,1,0.0022489527390514184,0.9977510380128913,5.026667978335004e-09,4.221389480381841e-09
26325,Efraín Velarde Calvillo,Pumas UNAM,108,2021/2022,Left Back,Left Centre Back,2606.5498,-4.951910174914577,1.0109819058339462,0.3958045387419426,0.31162701398834114,0.7070113509974362,-0.8438585659623661,1,0.0017755095655764982,0.998206518708479,1.797169970819125e-05,2.6236255343496964e-11
42636,David Alfredo Andrade Gómez,Santos Laguna,108,2021/2022,Left Back,Left Midfielder,774.81665,-2.228005945886864,4.071862194427173,0.7205828922043367,0.8283496385798267,0.3193437929498706,-1.087562560635886,1,0.021655897153294735,0.9783441018667164,1.2582853400101863e-18,9.79988862018907e-10
30945,Ismael Govea Solorzano,Santos Laguna,108,2021/2022,Right Back,Right Wing Back,737.7167,-7.345902774497127,2.0828268225566524,-2.5277101981325547,0.948502826180924,0.9458892177963184,-1.8810467188733693,1,0.0006531377719926816,0.9993407525560283,6.109127593755457e-06,5.443853126616995e-10
29265,Alan Jhosué Cervantes Martín del Campo,Santos Laguna,108,2021/2022,Right Defensive Midfielder,Left Defensive Midfielder,2591.25,-1.5229997784984124,-4.750227078044662,-1.2829319230513538,2.204945796171902,-0.7642200515683691,-2.1752880580340244,2,1.1111311700596537e-12,8.883884658271221e-25,0.9993117387490335,0.0006882612498553826
27900,Carlos Emilio Orrantía Treviño,Santos Laguna,108,2021/2022,Right Back,Right Wing Back,2421.5835,-2.6359944971169855,2.9292002673144135,0.5144852451307188,0.5996381774517467,0.7588873464364528,-1.8638763547035486,1,0.020228476997698714,0.9797715202401125,1.2843484989537698e-14,2.7621759499470162e-09
26376,Ronaldo De Jesús Prieto Ramírez,Santos Laguna,108,2021/2022,Left Defensive Midfielder,Left Back,1148.1165,-1.6971220057877137,1.3929194858333112,3.3211211058256107,3.519917059994158,3.892453930633079,1.1053389783827219,0,0.9674188775922454,3.5120936813567068e-09,1.8685986189272104e-06,0.03257925029704152
27897,Ulises Rivas Gilio,Santos Laguna,108,2021/2022,Right Defensive Midfielder,Centre Defensive Midfielder,709.0,-4.504228523785699,-2.2235311419578023,-4.187314632117212,2.797457467077192,2.905086926964518,1.8755904183146939,2,2.29376319831904e-08,8.483464610770179e-06,0.9999398929198939,5.160067786333981e-05
44362,Martín Luis Galván Romo,Juárez,108,2021/2022,Right Centre Midfielder,Centre Attacking Midfielder,729.8667,5.4235757424891275,0.9669161799820648,-5.030733038876667,-2.6375071562379118,2.579296519827943,0.1281031134973322,3,6.199806659709679e-06,1.1221967493117832e-29,1.0360370081314053e-10,0.9999938000897366
183000,Santiago Trigos Nava,Pumas UNAM,108,2021/2022,Right Defensive Midfielder,Left Defensive Midfielder,595.7834,-0.6222948317523422,-6.325369054027398,0.5105088659915498,1.7509572397492172,-1.0011555620844559,-2.166491933478248,2,8.651602326803788e-15,2.1892966110232715e-38,0.9987512257154133,0.0012487742845781055
27955,Alan Mozo Rodríguez,Pumas UNAM,108,2021/2022,Right Back,Centre Attacking Midfielder,3176.883,4.226591347430895,4.631759856134435,3.3801330407387344,1.3637030256965286,-0.7450909828386408,-1.4446621053151778,0,0.9763224353827687,1.6084902605730409e-21,1.3389855128267106e-22,0.023677564617231094
29517,Leonel López González,Pumas UNAM,108,2021/2022,Right Defensive Midfielder,Left Defensive Midfielder,2578.9163,6.9214441919592105,-0.8589917861825255,5.100233606062172,1.9350755638400499,3.8215188159412112,0.17848450193718624,3,1.4356471134922436e-07,6.050107918721265e-56,5.6799518724066274e-11,0.999999856378489
43622,Erik Antonio Lira Méndez,Pumas UNAM,108,2021/2022,Right Defensive Midfielder,Centre Defensive Midfielder,1669.2,-3.535727571570622,-2.324702308228212,1.896188702942106,0.4953044459945877,0.5230250199970102,-0.9249099210985002,2,5.80676826772273e-07,1.3441620561561422e-10,0.999998982139259,4.370494980613019e-07
28516,Jorge Daniel Hernández Govea,Pachuca,108,2021/2022,Centre Defensive Midfielder,Right Defensive Midfielder,864.35,-3.2846704855997495,-4.397731386522909,0.6930234756166173,-0.7410694317898,1.2991828764489708,-0.8181915004541352,2,6.053124515621114e-13,4.823989941537684e-19,0.9999928454120065,7.154587388158801e-06
52290,Daniel Alonso Aceves Patiño,Pachuca,108,2021/2022,Left Back,Left Wing Back,2096.0166,-4.262598375753079,3.3399580051659705,0.8160561254599834,0.5028636706133335,-0.8667834705789702,-1.0464126779310479,1,0.016703106258395075,0.9832968937395637,7.20690503287305e-13,1.3204179120483187e-12
29516,Idekel Alberto Domínguez Rodríguez,Necaxa,108,2021/2022,Right Back,Left Back,1444.6501,-3.1747928014452236,-0.8777414353285483,0.3306051316724221,2.9368838743824073,-0.14738795987101805,1.1692875795954827,2,0.006075073793406812,0.0005495082970199494,0.993374531775889,8.861336843270465e-07
130976,Luis Arcadio García Bañuelos,Necaxa,108,2021/2022,Left Wing Back,Left Wing,1132.1666,4.846478395764886,3.536287983644077,-6.798670926742206,0.0459676603560193,-1.458862365734501,-2.2998158510483906,3,0.08752539137227391,5.682406380833432e-14,1.1374637621236107e-14,0.912474608627658
26350,Jaime Gómez Valencia,Juárez,108,2021/2022,Right Wing Back,Right Centre Midfielder,1099.0668,-1.623668607356974,0.36246267605057947,-4.268134298062972,0.4320509492881786,-1.2745610564935346,-1.8382259294842596,1,0.047045327931007595,0.9382362927845459,0.00020068925139926568,0.014517690033047311
30457,Fernando Beltrán Cruz,Guadalajara,108,2021/2022,Left Defensive Midfielder,Right Centre Midfielder,1988.4166,4.879671484063271,-2.7585736892466013,-0.02857990938903717,-0.21927764754981674,-3.101311465073182,-1.8259707227245947,3,1.0878255597997267e-08,1.4074092114947852e-54,3.85112898197117e-06,0.9999961379927624
29267,Miguel Ángel Ponce Briseño,Guadalajara,108,2021/2022,Left Back,Left Wing Back,1547.6501,-4.460994067809586,0.17152220017725717,-0.381329442204197,-2.3812165762248823,-1.0344616241405684,0.2509539285181719,1,0.005991084432858233,0.9920499775860107,0.0019589379600573175,2.1073835606419182e-11
